#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=# Systematic-Generalization-via-Meaningful-Learning This repository is for the paper \[Revisit Systematic Generalization via Meaningful Learning\](https://aclanthology.org/2022.blackboxnlp-1.6).
1-1	0-1	#	*[638]|*[656]	LICENSE[638]|PROJECT[638]|PUBLICATION[638]|DATASET[638]|ONTOLOGY[638]|EVALMETRIC[638]|SOFTWARE[638]|PROGLANG[638]|WORKSHOP[638]|CONFERENCE[656]
1-2	2-51	Systematic-Generalization-via-Meaningful-Learning	*[638]|*[656]	LICENSE[638]|PROJECT[638]|PUBLICATION[638]|DATASET[638]|ONTOLOGY[638]|EVALMETRIC[638]|SOFTWARE[638]|PROGLANG[638]|WORKSHOP[638]|CONFERENCE[656]
1-3	52-56	This	*[638]|*[656]	LICENSE[638]|PROJECT[638]|PUBLICATION[638]|DATASET[638]|ONTOLOGY[638]|EVALMETRIC[638]|SOFTWARE[638]|PROGLANG[638]|WORKSHOP[638]|CONFERENCE[656]
1-4	57-67	repository	*[638]|*[656]	LICENSE[638]|PROJECT[638]|PUBLICATION[638]|DATASET[638]|ONTOLOGY[638]|EVALMETRIC[638]|SOFTWARE[638]|PROGLANG[638]|WORKSHOP[638]|CONFERENCE[656]
1-5	68-70	is	*[638]|*[656]	LICENSE[638]|PROJECT[638]|PUBLICATION[638]|DATASET[638]|ONTOLOGY[638]|EVALMETRIC[638]|SOFTWARE[638]|PROGLANG[638]|WORKSHOP[638]|CONFERENCE[656]
1-6	71-74	for	*[638]|*[656]	LICENSE[638]|PROJECT[638]|PUBLICATION[638]|DATASET[638]|ONTOLOGY[638]|EVALMETRIC[638]|SOFTWARE[638]|PROGLANG[638]|WORKSHOP[638]|CONFERENCE[656]
1-7	75-78	the	*[638]|*[656]	LICENSE[638]|PROJECT[638]|PUBLICATION[638]|DATASET[638]|ONTOLOGY[638]|EVALMETRIC[638]|SOFTWARE[638]|PROGLANG[638]|WORKSHOP[638]|CONFERENCE[656]
1-8	79-84	paper	*[638]|*[656]	LICENSE[638]|PROJECT[638]|PUBLICATION[638]|DATASET[638]|ONTOLOGY[638]|EVALMETRIC[638]|SOFTWARE[638]|PROGLANG[638]|WORKSHOP[638]|CONFERENCE[656]
1-9	85-86	\[	*[638]|*[656]	LICENSE[638]|PROJECT[638]|PUBLICATION[638]|DATASET[638]|ONTOLOGY[638]|EVALMETRIC[638]|SOFTWARE[638]|PROGLANG[638]|WORKSHOP[638]|CONFERENCE[656]
1-10	86-93	Revisit	*[638]|*[656]	LICENSE[638]|PROJECT[638]|PUBLICATION[638]|DATASET[638]|ONTOLOGY[638]|EVALMETRIC[638]|SOFTWARE[638]|PROGLANG[638]|WORKSHOP[638]|CONFERENCE[656]
