#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=# Keyword Transformer: A Self-Attention Model for Keyword Spotting  <img src="kwt.png" alt="drawing" width="200"/>  This is the official repository for the paper \[Keyword Transformer: A Self-Attention Model for Keyword Spotting\](https://arxiv.org/abs/2104.00769), presented at Interspeech 2021.
1-1	0-1	#	*[1010]|*[1039]	WORKSHOP[1010]|LICENSE[1010]|PROJECT[1010]|PUBLICATION[1010]|ONTOLOGY[1010]|DATASET[1010]|SOFTWARE[1010]|EVALMETRIC[1010]|PROGLANG[1010]|CONFERENCE[1039]
1-2	2-9	Keyword	*[1010]|*[1039]	WORKSHOP[1010]|LICENSE[1010]|PROJECT[1010]|PUBLICATION[1010]|ONTOLOGY[1010]|DATASET[1010]|SOFTWARE[1010]|EVALMETRIC[1010]|PROGLANG[1010]|CONFERENCE[1039]
1-3	10-21	Transformer	*[1010]|*[1039]	WORKSHOP[1010]|LICENSE[1010]|PROJECT[1010]|PUBLICATION[1010]|ONTOLOGY[1010]|DATASET[1010]|SOFTWARE[1010]|EVALMETRIC[1010]|PROGLANG[1010]|CONFERENCE[1039]
1-4	21-22	:	*[1010]|*[1039]	WORKSHOP[1010]|LICENSE[1010]|PROJECT[1010]|PUBLICATION[1010]|ONTOLOGY[1010]|DATASET[1010]|SOFTWARE[1010]|EVALMETRIC[1010]|PROGLANG[1010]|CONFERENCE[1039]
1-5	23-24	A	*[1010]|*[1039]	WORKSHOP[1010]|LICENSE[1010]|PROJECT[1010]|PUBLICATION[1010]|ONTOLOGY[1010]|DATASET[1010]|SOFTWARE[1010]|EVALMETRIC[1010]|PROGLANG[1010]|CONFERENCE[1039]
1-6	25-39	Self-Attention	*[1010]|*[1039]	WORKSHOP[1010]|LICENSE[1010]|PROJECT[1010]|PUBLICATION[1010]|ONTOLOGY[1010]|DATASET[1010]|SOFTWARE[1010]|EVALMETRIC[1010]|PROGLANG[1010]|CONFERENCE[1039]
1-7	40-45	Model	*[1010]|*[1039]	WORKSHOP[1010]|LICENSE[1010]|PROJECT[1010]|PUBLICATION[1010]|ONTOLOGY[1010]|DATASET[1010]|SOFTWARE[1010]|EVALMETRIC[1010]|PROGLANG[1010]|CONFERENCE[1039]
1-8	46-49	for	*[1010]|*[1039]	WORKSHOP[1010]|LICENSE[1010]|PROJECT[1010]|PUBLICATION[1010]|ONTOLOGY[1010]|DATASET[1010]|SOFTWARE[1010]|EVALMETRIC[1010]|PROGLANG[1010]|CONFERENCE[1039]
1-9	50-57	Keyword	*[1010]|*[1039]	WORKSHOP[1010]|LICENSE[1010]|PROJECT[1010]|PUBLICATION[1010]|ONTOLOGY[1010]|DATASET[1010]|SOFTWARE[1010]|EVALMETRIC[1010]|PROGLANG[1010]|CONFERENCE[1039]
1-10	58-66	Spotting	*[1010]|*[1039]	WORKSHOP[1010]|LICENSE[1010]|PROJECT[1010]|PUBLICATION[1010]|ONTOLOGY[1010]|DATASET[1010]|SOFTWARE[1010]|EVALMETRIC[1010]|PROGLANG[1010]|CONFERENCE[1039]
1-11	68-69	<	*[1010]|*[1039]	WORKSHOP[1010]|LICENSE[1010]|PROJECT[1010]|PUBLICATION[1010]|ONTOLOGY[1010]|DATASET[1010]|SOFTWARE[1010]|EVALMETRIC[1010]|PROGLANG[1010]|CONFERENCE[1039]
