sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
4,"The models and datasets will be downloaded automatically when calling `load_model`, `load_snippet_collection`, etc.","The models and datasets will be downloaded automatically when calling `load_model`, `load_snippet_collection`, etc.","The models and `datasets` will be downloaded automatically when calling `load_model`, `load_snippet_collection`, etc.","The models and `<DATASET>datasets</DATASET>` will be downloaded automatically when calling `load_model`, `load_snippet_collection`, etc.",../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\558f0ae9.txt,0.9913793103448276
6,"In addition, the project also implements some *code-only* retrieval models (BM25, NCS, UNIF) for snippet collections that do not come with descriptions.","In addition, the project also implements some *code-only* retrieval models (BM25, NCS, UNIF) for snippet collections that do not come with descriptions.","In addition, the `project` also implements some *code-only* retrieval models (`BM25`, `NCS`, `UNIF`) for snippet collections that do not come with descriptions.","In addition, the `<PROJECT>project</PROJECT>` also implements some *code-only* retrieval models (`<PROGLANG>BM25</PROGLANG>`, `<PROGLANG>NCS</PROGLANG>`, `<PROGLANG>UNIF</PROGLANG>`) for snippet collections that do not come with descriptions.",../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\aa680e63.txt,0.9743589743589743
7,"The experiments in the paper are done on Python snippets, but the code preprocessing currently also supports java, javascript, and bash.","The experiments in the paper are done on Python snippets, but the code preprocessing currently also supports java, javascript, and bash.","The experiments in the paper are done on `Python` snippets, but the code preprocessing currently also supports `java`, `javascript`, and `bash`.","The experiments in the paper are done on `<PROGLANG>Python</PROGLANG>` snippets, but the code preprocessing currently also supports `<PROGLANG>java</PROGLANG>`, `<PROGLANG>javascript</PROGLANG>`, and `<PROGLANG>bash</PROGLANG>`.",../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\7fd5c260.txt,0.9714285714285714
17,"The staqc-py-cleaned, conala-curated, and codesearchnet collections are derived from existing datasets.","The staqc-py-cleaned, conala-curated, and codesearchnet collections are derived from existing datasets.","The `staqc-py-cleaned`, `conala-curated`, and `codesearchnet` collections are derived from existing datasets.","The `<DATASET>staqc-py-cleaned</DATASET>`, `<DATASET>conala-curated</DATASET>`, and `<DATASET>codesearchnet</DATASET>` collections are derived from existing datasets.",../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\3c8d2d2c.txt,0.9716981132075472
18,"For staqc-py and conala-curated we did some additional processing, for the codesearchnet collections we merely load the original dataset in a format that is consistent with our code.","For staqc-py and conala-curated we did some additional processing, for the codesearchnet collections we merely load the original dataset in a format that is consistent with our code.","For `staqc-py` and `conala-curated` we did some additional processing, for the `codesearchnet` collections we merely load the original `dataset` in a format that is consistent with our code.","For `<PROJECT>staqc-py</PROJECT>` and `<PROJECT>conala-curated</PROJECT>` we did some additional processing, for the `<PROJECT>codesearchnet</PROJECT>` collections we merely load the original `<DATASET>dataset</DATASET>` in a format that is consistent with our code.",../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\d44bdb9b.txt,0.978494623655914
19,"If you were to use any of these datasets in your research, please make sure to cite the respective works","If you were to use any of these datasets in your research, please make sure to cite the respective works","If you were to use any of these `datasets` in your research, please make sure to cite the respective works","If you were to use any of these `<DATASET>datasets</DATASET>` in your research, please make sure to cite the respective works",../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\c9e99c82.txt,0.9904761904761905
25,See https://github.com/github/CodeSearchNet.,See https://github.com/github/CodeSearchNet.,`See https://github.com/github/CodeSearchNet.`,`See https://github.com/github/<PROJECT>CodeSearchNet</PROJECT>.`,../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\41e49028.txt,0.9777777777777777
26,Licenses of the individial snippets can be found in pkl files,Licenses of the individial snippets can be found in pkl files,Licenses of the individial snippets can be found in `pkl` files,Licenses of the individial snippets can be found in `<LICENSE>pkl</LICENSE>` files,../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\0364bb99.txt,0.9838709677419355
29,See https://github.com/github/CodeSearchNet.,See https://github.com/github/CodeSearchNet.,`See https://github.com/github/CodeSearchNet.`,`See https://github.com/github/<PROJECT>CodeSearchNet</PROJECT>.`,../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\41e49028.txt,0.9777777777777777
30,Licenses of the individial snippets can be found in pkl files.,Licenses of the individial snippets can be found in pkl files.,`Licenses of the individial snippets can be found in pkl files.`,`Licenses of the individial snippets can be found in pkl files.`,../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\a11da367.txt,0.9841269841269841
38,The USE model is fine-tuned on titles of duplicate Stack Overflow posts.,The USE model is fine-tuned on titles of duplicate Stack Overflow posts.,The `USE` model is fine-tuned on titles of duplicate `Stack Overflow` posts.,The `<SOFTWARE>USE</SOFTWARE>` model is fine-tuned on titles of duplicate `<SOFTWARE>Stack Overflow</SOFTWARE>` posts.,../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\cf3a1fb1.txt,0.972972972972973
39,"You can take a look our notebooks (e.g., nbs/ncs/ncs.ipynb, nbs/tuse/tuse_tuned) to find out how the training is done/how the training data is loaded.","You can take a look our notebooks (e.g., nbs/ncs/ncs.ipynb, nbs/tuse/tuse_tuned) to find out how the training is done/how the training data is loaded.","You can take a look our notebooks (e.g., `nbs/ncs/ncs.ipynb`, `nbs/tuse/tuse_tuned`) to find out how the training is done/how the training data is loaded.","You can take a look our notebooks (e.g., `<SOFTWARE>nbs/ncs/ncs.ipynb</SOFTWARE>`, `<SOFTWARE>nbs/tuse/tuse_tuned</SOFTWARE>`) to find out how the training is done/how the training data is loaded.",../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\37865678.txt,0.9868421052631579
42,"A custom embedding model class should implement the `embed_snippets` and `embed_queries` functions (similar to `codesearch/tuse/tuse_embedder.py`, `codesearch/tnbow/tnbow_embedder.py`, `codesearch/ncs/ncs_embedder.py` etc.).  #### Example: Benchmark a model on PACS  ```python from codesearch.benchmark import benchmark_on_pacs  benchmark_on_pacs(     model_path=model_path, # one of the pretrained model names or a path to a model that can be loaded with `codesearch.utils.load_model`     output_dir=output_dir ) ```","A custom embedding model class should implement the `embed_snippets` and `embed_queries` functions (similar to `codesearch/tuse/tuse_embedder.py`, `codesearch/tnbow/tnbow_embedder.py`, `codesearch/ncs/ncs_embedder.py` etc.).  #### Example: Benchmark a model on PACS  ```python from codesearch.benchmark import benchmark_on_pacs  benchmark_on_pacs(     model_path=model_path, # one of the pretrained model names or a path to a model that can be loaded with `codesearch.utils.load_model`     output_dir=output_dir ) ```","A custom embedding model class should implement the `embed_snippets` and `embed_queries` functions (similar to `codesearch/tuse/tuse_embedder.py`, `codesearch/tnbow/tnbow_embedder.py`, `codesearch/ncs/ncs_embedder.py` etc.).  #### Example: Benchmark a model on PACS  ```python from codesearch.benchmark import benchmark_on_pacs  benchmark_on_pacs(     model_path=model_path, # one of the pretrained model names or a path to a model that can be loaded with `codesearch.utils.load_model`     output_dir=output_dir )","A custom embedding model class should implement the `embed_snippets` and `embed_queries` functions (similar to `<SOFTWARE>codesearch/tuse/tuse_embedder.py</SOFTWARE>`, `<SOFTWARE>codesearch/tnbow/tnbow_embedder.py</SOFTWARE>`, `<SOFTWARE>codesearch/ncs/ncs_embedder.py</SOFTWARE>` etc.).  #### Example: Benchmark a model on <DATASET>PACS</DATASET>  ```<PROGLANG>python</PROGLANG> from <SOFTWARE>codesearch.benchmark</SOFTWARE> import benchmark_on_pacs  benchmark_on_pacs(     model_path=model_path, # one of the pretrained model names or a path to a model that can be loaded with `<SOFTWARE>codesearch.utils.load_model</SOFTWARE>`     output_dir=output_dir )",../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\8ace349d.txt,0.996116504854369
