sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
1,# Code search  This project contains the code to reproduce the experiments in the paper [Neural Code Search Revisited: Enhancing Code Snippet Retrieval through Natural Language Intent](https://arxiv.org/abs/2008.12193).,# Code search  This project contains the code to reproduce the experiments in the paper [Neural Code Search Revisited: Enhancing Code Snippet Retrieval through Natural Language Intent](https://arxiv.org/abs/2008.12193).,# Code search  This project contains the code to reproduce the experiments in the paper [Neural Code Search Revisited: Enhancing Code Snippet Retrieval through Natural Language Intent](https://arxiv.org/abs/2008.12193).,# Code search  This <PROJECT>project</PROJECT> contains the code to reproduce the experiments in the <PUBLICATION>paper [Neural Code Search Revisited: Enhancing Code Snippet Retrieval through Natural Language Intent](https://arxiv.org/abs/2008.12193)</PUBLICATION>.,../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\fd396c5a.txt,1.0
2,It implements retrieval systems for annotated code snippets: pairs of a code snippet and a short natural language description.,It implements retrieval systems for annotated code snippets: pairs of a code snippet and a short natural language description.,It implements retrieval systems for annotated code snippets: pairs of a code snippet and a short natural language description.,It implements retrieval systems for annotated code snippets: pairs of a code snippet and a short natural language description.,../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\9910e425.txt,1.0
3,Our pretrained models and datasets are hosted on Zenodo (https://zenodo.org/record/4001602).,Our pretrained models and datasets are hosted on Zenodo (https://zenodo.org/record/4001602).,Our pretrained models and datasets are hosted on Zenodo (https://zenodo.org/record/4001602).,Our pretrained models and <DATASET>datasets</DATASET> are hosted on <SOFTWARE>Zenodo</SOFTWARE> (https://<SOFTWARE>zenodo</SOFTWARE>.org/record/4001602).,../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\1d0a3e78.txt,1.0
4,"The models and datasets will be downloaded automatically when calling `load_model`, `load_snippet_collection`, etc.","The models and datasets will be downloaded automatically when calling `load_model`, `load_snippet_collection`, etc.","The models and `datasets` will be downloaded automatically when calling `load_model`, `load_snippet_collection`, etc.","The models and `<DATASET>datasets</DATASET>` will be downloaded automatically when calling `load_model`, `load_snippet_collection`, etc.",../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\558f0ae9.txt,0.9913793103448276
5,(see the code examples below).,(see the code examples below).,(see the code examples below).,(see the code examples below).,../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\56c8e722.txt,1.0
6,"In addition, the project also implements some *code-only* retrieval models (BM25, NCS, UNIF) for snippet collections that do not come with descriptions.","In addition, the project also implements some *code-only* retrieval models (BM25, NCS, UNIF) for snippet collections that do not come with descriptions.","In addition, the `project` also implements some *code-only* retrieval models (`BM25`, `NCS`, `UNIF`) for snippet collections that do not come with descriptions.","In addition, the `<PROJECT>project</PROJECT>` also implements some *code-only* retrieval models (`<PROGLANG>BM25</PROGLANG>`, `<PROGLANG>NCS</PROGLANG>`, `<PROGLANG>UNIF</PROGLANG>`) for snippet collections that do not come with descriptions.",../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\aa680e63.txt,0.9743589743589743
7,"The experiments in the paper are done on Python snippets, but the code preprocessing currently also supports java, javascript, and bash.","The experiments in the paper are done on Python snippets, but the code preprocessing currently also supports java, javascript, and bash.","The experiments in the paper are done on `Python` snippets, but the code preprocessing currently also supports `java`, `javascript`, and `bash`.","The experiments in the paper are done on `<PROGLANG>Python</PROGLANG>` snippets, but the code preprocessing currently also supports `<PROGLANG>java</PROGLANG>`, `<PROGLANG>javascript</PROGLANG>`, and `<PROGLANG>bash</PROGLANG>`.",../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\7fd5c260.txt,0.9714285714285714
8,The project is developed by a research team in the [Application Platforms and Software Systems Lab](https://www.bell-labs.com/our-research/areas/applications-and-platforms/) of [Nokia Bell Labs](https://www.bell-labs.com/).   ## Installation  1.,The project is developed by a research team in the [Application Platforms and Software Systems Lab](https://www.bell-labs.com/our-research/areas/applications-and-platforms/) of [Nokia Bell Labs](https://www.bell-labs.com/).   ## Installation  1.,The project is developed by a research team in the [Application Platforms and Software Systems Lab](https://www.bell-labs.com/our-research/areas/applications-and-platforms/) of [Nokia Bell Labs](https://www.bell-labs.com/).   ## Installation  1.,The <PROJECT>project</PROJECT> is developed by a research team in the [<PROJECT>Application Platforms and Software Systems Lab</PROJECT>](https://www.bell-labs.com/our-research/areas/applications-and-platforms/) of [<PROJECT>Nokia Bell Labs</PROJECT>](https://www.bell-labs.com/).   ## Installation  1.,../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\fe4d4195.txt,1.0
9,Install the codesearch library: `pip install .` 2.,Install the codesearch library: `pip install .` 2.,Install the codesearch library: `pip install .` 2.,Install the <SOFTWARE>codesearch</SOFTWARE> library: `pip install .` 2.,../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\631138d6.txt,1.0
10,"Install the tree-sitter parsers (for preprocessing the code snippets): e.g., `codesearch install_parsers python java` or simply `codesearch install_parsers` to install parsers for all supported languages.","Install the tree-sitter parsers (for preprocessing the code snippets): e.g., `codesearch install_parsers python java` or simply `codesearch install_parsers` to install parsers for all supported languages.","Install the tree-sitter parsers (for preprocessing the code snippets): e.g., `codesearch install_parsers python java` or simply `codesearch install_parsers` to install parsers for all supported languages.","Install the <SOFTWARE>tree-sitter parsers</SOFTWARE> (for preprocessing the code snippets): e.g., `codesearch install_parsers <PROGLANG>python</PROGLANG> <PROGLANG>java</PROGLANG>` or simply `codesearch install_parsers` to install parsers for all supported languages.",../results/deepseek-chat/prompt-0/zzz_nokia_codesearch_master_README.md.tsv\cd4761da.txt,1.0
