sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
1,# UniHD at TSAR-2022 Shared Task: Is Compute All We Need for Lexical Simplification?,# <PUBLICATION>UniHD at TSAR-2022 Shared Task: Is Compute All We Need for Lexical Simplification?</PUBLICATION><WORKSHOP>TSAR-2022</WORKSHOP> Shared Task: Is Compute All We Need for Lexical Simplification?,"# UniHD at TSAR-2022 Shared Task: Is Compute All We Need for Lexical Simplification?
","# <PROJECT>UniHD</PROJECT> at <WORKSHOP>TSAR-2022 Shared Task</WORKSHOP>: Is Compute All We Need for Lexical Simplification?
",../results/deepseek-chat/prompt-0/zzz_dennlinger_tsar-2022-shared-task_main_README.md.tsv\44b1b36a.txt,0.9940828402366864
3,"We further include modifications made for Spanish and Portuguese, obtaining SotA in those languages as well.","We further include modifications made for Spanish and Portuguese, obtaining SotA in those languages as well.","We further include modifications made for Spanish and Portuguese, obtaining SotA in those languages as well.","We further include modifications made for Spanish and Portuguese, obtaining <EVALMETRIC>SotA</EVALMETRIC> in those languages as well.",../results/deepseek-chat/prompt-0/zzz_dennlinger_tsar-2022-shared-task_main_README.md.tsv\a27c66e7.txt,1.0
4,"**Find the arXiv version of our paper here: https://arxiv.org/abs/2301.01764**  In case you find these results useful, please consider citing our work in addition to the shared task paper (see below).  ``` @article{aumiller-gertz-2023-unihd, author = {Aumiller, Dennis and Gertz, Michael}, title = {{UniHD at TSAR-2022 Shared Task: Is Compute All We Need for Lexical Simplification?}}","**Find the arXiv version of our paper here: https://arxiv.org/abs/2301.01764**  In case you find these results useful, please consider citing our work in addition to the shared task paper (see below).  ``` @article{aumiller-gertz-2023-unihd, author = {Aumiller, Dennis and Gertz, Michael}, title = {{<PUBLICATION>UniHD at TSAR-2022 Shared Task: Is Compute All We Need for Lexical Simplification?</PUBLICATION><WORKSHOP>TSAR-2022</WORKSHOP> Shared Task: Is Compute All We Need for Lexical Simplification?}}","**Find the arXiv version of our paper here: https://arxiv.org/abs/2301.01764**  In case you find these results useful, please consider citing our work in addition to the shared task paper (see below).   @article{aumiller-gertz-2023-unihd, author = {Aumiller, Dennis and Gertz, Michael}, title = {{UniHD at TSAR-2022 Shared Task: Is Compute All We Need for Lexical Simplification?}}","**Find the arXiv version of our paper here: https://arxiv.org/abs/2301.01764**  In case you find these results useful, please consider citing our work in addition to the shared task paper (see below).   @article{aumiller-gertz-2023-unihd, author = {Aumiller, Dennis and Gertz, Michael}, title = {{<PUBLICATION>UniHD at TSAR-2022 Shared Task: Is Compute All We Need for Lexical Simplification?</PUBLICATION>}}",../results/deepseek-chat/prompt-0/zzz_dennlinger_tsar-2022-shared-task_main_README.md.tsv\abdd8d36.txt,0.996078431372549
5,", journal = {CoRR}, volume = {abs/2301.01764}, eprinttype = {arXiv}, eprint = {2301.01764}, url = {https://arxiv.org/abs/2301.01764} } ```   ## Setup for Reproduction To run the results for the respective subsets, you need to provide your own OpenAI API key in a file named `config.py`.",", journal = {CoRR}, volume = {abs/2301.01764}, eprinttype = {arXiv}, eprint = {2301.01764}, url = {https://arxiv.org/abs/2301.01764} } ```   ## Setup for Reproduction To run the results for the respective subsets, you need to provide your own OpenAI API key in a file named `config.py`.",", journal = {CoRR}, volume = {abs/2301.01764}, eprinttype = {arXiv}, eprint = {2301.01764}, url = {https://arxiv.org/abs/2301.01764} }    ## Setup for Reproduction To run the results for the respective subsets, you need to provide your own OpenAI API key in a file named config.py.
",", journal = {<PUBLICATION>CoRR</PUBLICATION>}, volume = {abs/2301.01764}, eprinttype = {arXiv}, eprint = {2301.01764}, url = {https://arxiv.org/abs/2301.01764} }    ## Setup for Reproduction To run the results for the respective subsets, you need to provide your own OpenAI API key in a file named config.py.
",../results/deepseek-chat/prompt-0/zzz_dennlinger_tsar-2022-shared-task_main_README.md.tsv\f35f45c8.txt,0.9859154929577465
6,"A template can be found in `config.py.template`, which already contains the correct variable name and structure.","A template can be found in `config.py.template`, which already contains the correct variable name and structure.","A template can be found in config.py.template, which already contains the correct variable name and structure.","A template can be found in <SOFTWARE>config.py.template</SOFTWARE>, which already contains the correct variable name and structure.",../results/deepseek-chat/prompt-0/zzz_dennlinger_tsar-2022-shared-task_main_README.md.tsv\df366c00.txt,0.990990990990991
7,Other required packages can be installed with `python3 -m pip install -r requirements.txt` from the main repository folder.,Other required packages can be installed with `<SOFTWARE>python3</SOFTWARE> -m <SOFTWARE>pip</SOFTWARE> install -r requirements.txt` from the main repository folder.,Other required packages can be installed with python3 -m pip install -r requirements.txt from the main repository folder.,Other required packages can be installed with <PROGLANG>python3</PROGLANG> -m pip install -r requirements.txt from the main repository folder.,../results/deepseek-chat/prompt-0/zzz_dennlinger_tsar-2022-shared-task_main_README.md.tsv\52d28c27.txt,0.9918032786885246
8,"Obtaining predictions from the API should be possible by running `context_predictor.py` for English results, and the `_es.py` and `\_pt.py` files for Spanish and Portuguese predictions, respectively.","Obtaining predictions from the API should be possible by running `context_predictor.py` for English results, and the `_es.py` and `\_pt.py` files for Spanish and Portuguese predictions, respectively.","Obtaining predictions from the API should be possible by running context_predictor.py for English results, and the _es.py and \_pt.py files for Spanish and Portuguese predictions, respectively.","Obtaining predictions from the API should be possible by running <SOFTWARE>context_predictor.py</SOFTWARE> for English results, and the <SOFTWARE>_es.py</SOFTWARE> and <SOFTWARE>\_pt.py</SOFTWARE> files for Spanish and Portuguese predictions, respectively.",../results/deepseek-chat/prompt-0/zzz_dennlinger_tsar-2022-shared-task_main_README.md.tsv\b0327313.txt,0.9846938775510204
9,"Our predictions submitted to the workshop can be found either in the subfolder `en/`, or the fiel `UniHD.zip`.","Our predictions submitted to the workshop can be found either in the subfolder `en/`, or the fiel `UniHD.zip`.","Our predictions submitted to the workshop can be found either in the subfolder en/, or the fiel UniHD.zip.","Our predictions submitted to the <WORKSHOP>workshop</WORKSHOP> can be found either in the subfolder en/, or the fiel UniHD.zip.",../results/deepseek-chat/prompt-0/zzz_dennlinger_tsar-2022-shared-task_main_README.md.tsv\b8610202.txt,0.9814814814814815
10,Later additions of the Spanish and Portuguese predictions are in the respective folders `es/` (for Spanish) and `pt/` (Portuguese).,Later additions of the Spanish and Portuguese predictions are in the respective folders `es/` (for Spanish) and `pt/` (Portuguese).,Later additions of the Spanish and Portuguese predictions are in the respective folders es/ (for Spanish) and pt/ (for Portuguese).,Later additions of the Spanish and Portuguese predictions are in the respective folders es/ (for Spanish) and pt/ (for <PROGLANG>Portuguese</PROGLANG>).,../results/deepseek-chat/prompt-0/zzz_dennlinger_tsar-2022-shared-task_main_README.md.tsv\70ac1367.txt,0.9694656488549618
14,"In our experiments, we used the (relatively ""outdated"" `text-davinci-002` model, which may respond differently to prompt variants than later additions","In our experiments, we used the (relatively ""outdated"" `text-davinci-002` model, which may respond differently to prompt variants than later additions","In our experiments, we used the (relatively ""outdated"" text-davinci-002 model, which may respond differently to prompt variants than later additions","In our experiments, we used the (relatively ""outdated"" <SOFTWARE>text-davinci-002</SOFTWARE> model, which may respond differently to prompt variants than later additions",../results/deepseek-chat/prompt-0/zzz_dennlinger_tsar-2022-shared-task_main_README.md.tsv\41dc25b1.txt,0.9932885906040269
