sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
1,"### Aspire Repository accompanying paper for modeling fine grained similarity between documents:   **Title**: ""Multi-Vector Models with Textual Guidance for Fine-Grained Scientific Document Similarity""  **Authors**: Sheshera Mysore, Arman Cohan, Tom Hope  **Abstract**: We present a new scientific document similarity model based on matching fine-grained aspects of texts.","### Aspire Repository accompanying paper for modeling fine grained similarity between documents:   **Title**: ""<PUBLICATION>Multi-Vector Models with Textual Guidance for Fine-Grained Scientific Document Similarity</PUBLICATION>""  **Authors**: Sheshera Mysore, Arman Cohan, Tom Hope  **Abstract**: We present a new scientific document similarity model based on matching fine-grained aspects of texts.","### Aspire Repository accompanying paper for modeling fine grained similarity between documents:   **Title**: ""Multi-Vector Models with Textual Guidance for Fine-Grained Scientific Document Similarity""  **Authors**: Sheshera Mysore, Arman Cohan, Tom Hope  **Abstract**: We present a new scientific document similarity model based on matching fine-grained aspects of texts.
","### <PROJECT>Aspire Repository</PROJECT> accompanying paper for modeling fine grained similarity between documents:   **Title**: ""<PUBLICATION>Multi-Vector Models with Textual Guidance for Fine-Grained Scientific Document Similarity</PUBLICATION>""  **Authors**: Sheshera Mysore, Arman Cohan, Tom Hope  **Abstract**: We present a new scientific document similarity model based on matching fine-grained aspects of texts.
",../results/deepseek-chat/prompt-0/zzz_allenai_aspire_main_README.md.tsv\aec39709.txt,0.9986577181208054
2,"To train our model, we exploit a naturally-occurring source of supervision: sentences in the full-text of papers that cite multiple papers together (co-citations).","To train our model, we exploit a naturally-occurring source of supervision: sentences in the full-text of papers that cite multiple papers together (co-citations).","To train our model, we exploit a naturally-occurring source of supervision: sentences in the full-text of papers that cite multiple papers together (co-citations).","To train our model, we exploit a naturally-occurring source of supervision: sentences in the full-text of <PUBLICATION>papers</PUBLICATION> that cite multiple <PUBLICATION>papers</PUBLICATION> together (co-citations).",../results/deepseek-chat/prompt-0/zzz_allenai_aspire_main_README.md.tsv\3eb38d6b.txt,1.0
6,Our approach improves performance on document similarity tasks in four datasets.,Our approach improves performance on document similarity tasks in four datasets.,Our approach improves performance on document similarity tasks in four datasets.,Our approach improves performance on document similarity tasks in four <DATASET>datasets</DATASET>.,../results/deepseek-chat/prompt-0/zzz_allenai_aspire_main_README.md.tsv\eb18167e.txt,1.0
10,[HF Models](#models)     1.,[HF Models](#models)     1.,"[HF Models](#models)     1.
","[<PROJECT>HF Models</PROJECT>](#models)     1.
",../results/deepseek-chat/prompt-0/zzz_allenai_aspire_main_README.md.tsv\71cd8b29.txt,0.9818181818181818
11,[Evaluation Datasets](#evaldata) 1.,[Evaluation Datasets](#evaldata) 1.,"[Evaluation Datasets](#evaldata) 1.
","[Evaluation <DATASET>Datasets</DATASET>](#evaldata) 1.
",../results/deepseek-chat/prompt-0/zzz_allenai_aspire_main_README.md.tsv\0a8ab83e.txt,0.9859154929577465
13,[Repository Contents](#repocontents) 1.,[Repository Contents](#repocontents) 1.,"[Repository Contents](#repocontents) 1.
","[Repository Contents](#repocontents) 1.
",../results/deepseek-chat/prompt-0/zzz_allenai_aspire_main_README.md.tsv\0a9128ac.txt,0.9873417721518988
16,"[TODOs](#todos)   ### Artifacts <a name=""artifacts""></a>  #### Models <a name=""models""></a>  Models described in the paper are released as Hugging Face models:  `otAspire`:  - [`allenai/aspire-contextualsentence-multim-compsci`](https://huggingface.co/allenai/aspire-contextualsentence-multim-compsci) - [`allenai/aspire-contextualsentence-multim-biomed`](https://huggingface.co/allenai/aspire-contextualsentence-multim-biomed)  `tsAspire`:   - [`allenai/aspire-contextualsentence-singlem-compsci`](https://huggingface.co/allenai/aspire-contextualsentence-singlem-compsci) - [`allenai/aspire-contextualsentence-singlem-biomed`](https://huggingface.co/allenai/aspire-contextualsentence-singlem-biomed)   `SPECTER-CoCite`:   - [`allenai/aspire-biencoder-compsci-spec`](https://huggingface.co/allenai/aspire-biencoder-compsci-spec) - [`allenai/aspire-biencoder-biomed-scib`](https://huggingface.co/allenai/aspire-biencoder-biomed-scib) - [`allenai/aspire-biencoder-biomed-spec`](https://huggingface.co/allenai/aspire-biencoder-biomed-spec)  `cosentbert`:   - [`allenai/aspire-sentence-embedder`](https://huggingface.co/allenai/aspire-sentence-embedder)  #### Model Usage Instructions <a name=""modelusage""></a>  ##### `tsAspire`  The `tsAspire` multi-vector model trained for single matches across documents can be used via the `transformers` library and some additional code to compute contextual sentence vectors as:  ```python from transformers import AutoTokenizer from examples.ex_aspire_consent import AspireConSent, prepare_abstracts  # Initialize the tokenizer and model. hf_model_name = 'allenai/aspire-contextualsentence-singlem-compsci' aspire_tok = AutoTokenizer.from_pretrained(hf_model_name) aspire_mv_model = AspireConSent(hf_model_name)   # Example input. ex_abstracts = [     {'TITLE': ""Multi-Vector Models with Textual Guidance for Fine-Grained Scientific""               "" Document Similarity"",      'ABSTRACT': [""We present a new scientific document similarity model based on ""                   ""matching fine-grained aspects of texts."",                   ""To train our model, we exploit a naturally-occurring source of ""                   ""supervision: sentences in the full-text of papers that cite multiple ""                   ""papers together (co-citations).""]},     {'TITLE': ""CSFCube -- A Test Collection of Computer Science Research Articles for ""               ""Faceted Query by Example"",      'ABSTRACT': [""Query by Example is a well-known information retrieval task in which""                   "" a document is chosen by the user as the search query and the goal is ""                   ""to retrieve relevant documents from a large collection."",                   ""However, a document often covers multiple aspects of a topic."",                   ""To address this scenario we introduce the task of faceted Query by ""                   ""Example in which users can also specify a finer grained aspect in ""                   ""addition to the input query document. ""]} ]  bert_batch, abs_lens, sent_token_idxs = prepare_abstracts(batch_abs=ex_abstracts,                                                           pt_lm_tokenizer=aspire_tok) clsreps, contextual_sent_reps = aspire_mv_model.forward(bert_batch=bert_batch,                                                         abs_lens=abs_lens,                                                         sent_tok_idxs=sent_token_idxs) ```  ##### `otAspire`  The `otAspire` multi-vector model trained for _multiple_ matching across documents can be used via the `transformers` library, and some additional code to compute contextual sentence vectors and to make multiple matches using optimal transport.","[TODOs](#todos)   ### Artifacts <a name=""artifacts""></a>  #### Models <a name=""models""></a>  Models described in the paper are released as Hugging Face models:  `otAspire`:  - [`<SOFTWARE>allenai/aspire-contextualsentence-multim-compsci</SOFTWARE>`](https://huggingface.co/<SOFTWARE>allenai/aspire-contextualsentence-multim-compsci</SOFTWARE>) - [`<SOFTWARE>allenai/aspire-contextualsentence-multim-biomed</SOFTWARE>`](https://huggingface.co/<SOFTWARE>allenai/aspire-contextualsentence-multim-biomed</SOFTWARE>)  `tsAspire`:   - [`<SOFTWARE>allenai/aspire-contextualsentence-singlem-compsci</SOFTWARE>`](https://huggingface.co/<SOFTWARE>allenai/aspire-contextualsentence-singlem-compsci</SOFTWARE>) - [`<SOFTWARE>allenai/aspire-contextualsentence-singlem-biomed</SOFTWARE>`](https://huggingface.co/<SOFTWARE>allenai/aspire-contextualsentence-singlem-biomed</SOFTWARE>)   `SPECTER-CoCite`:   - [`<SOFTWARE>allenai/aspire-biencoder-compsci-spec</SOFTWARE>`](https://huggingface.co/<SOFTWARE>allenai/aspire-biencoder-compsci-spec</SOFTWARE>) - [`<SOFTWARE>allenai/aspire-biencoder-biomed-scib</SOFTWARE>`](https://huggingface.co/<SOFTWARE>allenai/aspire-biencoder-biomed-scib</SOFTWARE>) - [`<SOFTWARE>allenai/aspire-biencoder-biomed-spec</SOFTWARE>`](https://huggingface.co/<SOFTWARE>allenai/aspire-biencoder-biomed-spec</SOFTWARE>)  `cosentbert`:   - [`<SOFTWARE>allenai/aspire-sentence-embedder</SOFTWARE>`](https://huggingface.co/<SOFTWARE>allenai/aspire-sentence-embedder</SOFTWARE>)  #### Model Usage Instructions <a name=""modelusage""></a>  ##### `tsAspire`  The `tsAspire` multi-vector model trained for single matches across documents can be used via the `<SOFTWARE>transformers</SOFTWARE>` library and some additional code to compute contextual sentence vectors as:  ```<PROGLANG>python</PROGLANG> from <SOFTWARE>transformers</SOFTWARE> import AutoTokenizer from examples.ex_aspire_consent import AspireConSent, prepare_abstracts  # Initialize the tokenizer and model. hf_model_name = '<SOFTWARE>allenai/aspire-contextualsentence-singlem-compsci</SOFTWARE>' aspire_tok = AutoTokenizer.from_pretrained(hf_model_name) aspire_mv_model = AspireConSent(hf_model_name)   # Example input. ex_abstracts = [     {'TITLE': ""Multi-Vector Models with Textual Guidance for Fine-Grained Scientific""               "" Document Similarity"",      'ABSTRACT': [""We present a new scientific document similarity model based on ""                   ""matching fine-grained aspects of texts."",                   ""To train our model, we exploit a naturally-occurring source of ""                   ""supervision: sentences in the full-text of papers that cite multiple ""                   ""papers together (co-citations).""]},     {'TITLE': ""CSFCube -- A Test Collection of Computer Science Research Articles for ""               ""Faceted Query by Example"",      'ABSTRACT': [""Query by Example is a well-known information retrieval task in which""                   "" a document is chosen by the user as the search query and the goal is ""                   ""to retrieve relevant documents from a large collection."",                   ""However, a document often covers multiple aspects of a topic."",                   ""To address this scenario we introduce the task of faceted Query by ""                   ""Example in which users can also specify a finer grained aspect in ""                   ""addition to the input query document. ""]} ]  bert_batch, abs_lens, sent_token_idxs = prepare_abstracts(batch_abs=ex_abstracts,                                                           pt_lm_tokenizer=aspire_tok) clsreps, contextual_sent_reps = aspire_mv_model.forward(bert_batch=bert_batch,                                                         abs_lens=abs_lens,                                                         sent_tok_idxs=sent_token_idxs) ```  ##### `otAspire`  The `otAspire` multi-vector model trained for _multiple_ matching across documents can be used via the `<SOFTWARE>transformers</SOFTWARE>` library, and some additional code to compute contextual sentence vectors and to make multiple matches using optimal transport.","[TODOs](#todos)   ### Artifacts <a name=""artifacts""></a>  #### Models <a name=""models""></a>  Models described in the paper are released as Hugging Face models:  otAspire:  - [allenai/aspire-contextualsentence-multim-compsci](https://huggingface.co/allenai/aspire-contextualsentence-multim-compsci) - [allenai/aspire-contextualsentence-multim-biomed](https://huggingface.co/allenai/aspire-contextualsentence-multim-biomed)  tsAspire:   - [allenai/aspire-contextualsentence-singlem-compsci](https://huggingface.co/allenai/aspire-contextualsentence-singlem-compsci) - [allenai/aspire-contextualsentence-singlem-biomed](https://huggingface.co/allenai/aspire-contextualsentence-singlem-biomed)   SPECTER-CoCite:   - [allenai/aspire-biencoder-compsci-spec](https://huggingface.co/allenai/aspire-biencoder-compsci-spec) - [allenai/aspire-biencoder-biomed-scib](https://huggingface.co/allenai/aspire-biencoder-biomed-scib) - [allenai/aspire-biencoder-biomed-spec](https://huggingface.co/allenai/aspire-biencoder-biomed-spec)  cosentbert:   - [allenai/aspire-sentence-embedder](https://huggingface.co/allenai/aspire-sentence-embedder)  #### Model Usage Instructions <a name=""modelusage""></a>  ##### tsAspire  The tsAspire multi-vector model trained for single matches across documents can be used via the transformers library and some additional code to compute contextual sentence vectors as:  python from transformers import AutoTokenizer from examples.ex_aspire_consent import AspireConSent, prepare_abstracts  # Initialize the tokenizer and model. hf_model_name = 'allenai/aspire-contextualsentence-singlem-compsci' aspire_tok = AutoTokenizer.from_pretrained(hf_model_name) aspire_mv_model = AspireConSent(hf_model_name)   # Example input. ex_abstracts = [     {'TITLE': ""Multi-Vector Models with Textual Guidance for Fine-Grained Scientific""               "" Document Similarity"",      'ABSTRACT': [""We present a new scientific document similarity model based on ""                   ""matching fine-grained aspects of texts."",                   ""To train our model, we exploit a naturally-occurring source of ""                   ""supervision: sentences in the full-text of papers that cite multiple ""                   ""papers together (co-citations).""]},     {'TITLE': ""CSFCube -- A Test Collection of Computer Science Research Articles for ""               ""Faceted Query by Example"",      'ABSTRACT': [""Query by Example is a well-known information retrieval task in which""                   "" a document is chosen by the user as the search query and the goal is ""                   ""to retrieve relevant documents from a large collection."",                   ""However, a document often covers multiple aspects of a topic."",                   ""To address this scenario we introduce the task of faceted Query by ""                   ""Example in which users can also specify a finer grained aspect in ""                   ""addition to the input query document. ""]} ]  bert_batch, abs_lens, sent_token_idxs = prepare_abstracts(batch_abs=ex_abstracts,                                                           pt_lm_tokenizer=aspire_tok) clsreps, contextual_sent_reps = aspire_mv_model.forward(bert_batch=bert_batch,                                                         abs_lens=abs_lens,                                                         sent_tok_idxs=sent_token_idxs)   ##### otAspire  The otAspire multi-vector model trained for _multiple_ matching across documents can be used via the transformers library, and some additional code to compute contextual sentence vectors and to make multiple matches using optimal transport.
","[TODOs](#todos)   ### Artifacts <a name=""artifacts""></a>  #### Models <a name=""models""></a>  Models described in the paper are released as Hugging Face models:  <SOFTWARE>otAspire</SOFTWARE>:  - [allenai/aspire-contextualsentence-multim-compsci](https://huggingface.co/allenai/aspire-contextualsentence-multim-compsci) - [allenai/aspire-contextualsentence-multim-biomed](https://huggingface.co/allenai/aspire-contextualsentence-multim-biomed)  <SOFTWARE>tsAspire</SOFTWARE>:   - [allenai/aspire-contextualsentence-singlem-compsci](https://huggingface.co/allenai/aspire-contextualsentence-singlem-compsci) - [allenai/aspire-contextualsentence-singlem-biomed](https://huggingface.co/allenai/aspire-contextualsentence-singlem-biomed)   <SOFTWARE>SPECTER-CoCite</SOFTWARE>:   - [allenai/aspire-biencoder-compsci-spec](https://huggingface.co/allenai/aspire-biencoder-compsci-spec) - [allenai/aspire-biencoder-biomed-scib](https://huggingface.co/allenai/aspire-biencoder-biomed-scib) - [allenai/aspire-biencoder-biomed-spec](https://huggingface.co/allenai/aspire-biencoder-biomed-spec)  <SOFTWARE>cosentbert</SOFTWARE>:   - [allenai/aspire-sentence-embedder](https://huggingface.co/allenai/aspire-sentence-embedder)  #### Model Usage Instructions <a name=""modelusage""></a>  ##### <SOFTWARE>tsAspire</SOFTWARE>  The <SOFTWARE>tsAspire</SOFTWARE> multi-vector model trained for single matches across documents can be used via the <SOFTWARE>transformers</SOFTWARE> library and some additional code to compute contextual sentence vectors as:  <PROGLANG>python</PROGLANG> from transformers import AutoTokenizer from examples.ex_aspire_consent import AspireConSent, prepare_abstracts  # Initialize the tokenizer and model. hf_model_name = 'allenai/aspire-contextualsentence-singlem-compsci' aspire_tok = AutoTokenizer.from_pretrained(hf_model_name) aspire_mv_model = AspireConSent(hf_model_name)   # Example input. ex_abstracts = [     {'TITLE': ""Multi-Vector Models with Textual Guidance for Fine-Grained Scientific""               "" Document Similarity"",      'ABSTRACT': [""We present a new scientific document similarity model based on ""                   ""matching fine-grained aspects of texts."",                   ""To train our model, we exploit a naturally-occurring source of ""                   ""supervision: sentences in the full-text of papers that cite multiple ""                   ""papers together (co-citations).""]},     {'TITLE': ""CSFCube -- A Test Collection of Computer Science Research Articles for ""               ""Faceted Query by Example"",      'ABSTRACT': [""Query by Example is a well-known information retrieval task in which""                   "" a document is chosen by the user as the search query and the goal is ""                   ""to retrieve relevant documents from a large collection."",                   ""However, a document often covers multiple aspects of a topic."",                   ""To address this scenario we introduce the task of faceted Query by ""                   ""Example in which users can also specify a finer grained aspect in ""                   ""addition to the input query document. ""]} ]  bert_batch, abs_lens, sent_token_idxs = prepare_abstracts(batch_abs=ex_abstracts,                                                           pt_lm_tokenizer=aspire_tok) clsreps, contextual_sent_reps = aspire_mv_model.forward(bert_batch=bert_batch,                                                         abs_lens=abs_lens,                                                         sent_tok_idxs=sent_token_idxs)   ##### <SOFTWARE>otAspire</SOFTWARE>  The <SOFTWARE>otAspire</SOFTWARE> multi-vector model trained for _multiple_ matching across documents can be used via the <SOFTWARE>transformers</SOFTWARE> library, and some additional code to compute contextual sentence vectors and to make multiple matches using optimal transport.
",../results/deepseek-chat/prompt-0/zzz_allenai_aspire_main_README.md.tsv\dc65aae3.txt,0.9461274845784784
17,"View example usage and sample document matches here: [`examples/demo-contextualsentence-multim.ipynb`](https://github.com/allenai/aspire/blob/main/examples/demo-contextualsentence-multim.ipynb)  ##### `SPECTER-CoCite`  The `SPECTER-CoCite` bi-encoder model can be used via the `transformers` library as:  ```python from transformers import AutoModel, AutoTokenizer aspire_bienc = AutoModel.from_pretrained('allenai/aspire-biencoder-compsci-spec') aspire_tok = AutoTokenizer.from_pretrained('allenai/aspire-biencoder-compsci-spec') title = ""Multi-Vector Models with Textual Guidance for Fine-Grained Scientific ""         ""Document Similarity"" abstract = ""We present a new scientific document similarity model based on matching ""            ""fine-grained aspects of texts."" d=[title + aspire_tok.sep_token + abstract] inputs = aspire_tok(d, padding=True, truncation=True, return_tensors=""pt"", max_length=512) result = aspire_bienc(**inputs) clsrep = result.last_hidden_state[:, 0, :] ```  However, note that the Hugging Face models don't have a set of additional scalar-mix parameters to compute a learned weighted sum of the representations from different layers of the transformer encoder.","View example usage and sample document matches here: [`examples/demo-contextualsentence-multim.ipynb`](https://github.com/allenai/aspire/blob/main/examples/demo-contextualsentence-multim.ipynb)  ##### `SPECTER-CoCite`  The `SPECTER-CoCite` bi-encoder model can be used via the `transformers` library as:  ```<PROGLANG>python</PROGLANG> from transformers import AutoModel, AutoTokenizer aspire_bienc = AutoModel.from_pretrained('allenai/aspire-biencoder-compsci-spec') aspire_tok = AutoTokenizer.from_pretrained('allenai/aspire-biencoder-compsci-spec') title = ""Multi-Vector Models with Textual Guidance for Fine-Grained Scientific ""         ""Document Similarity"" abstract = ""We present a new scientific document similarity model based on matching ""            ""fine-grained aspects of texts."" d=[title + aspire_tok.sep_token + abstract] inputs = aspire_tok(d, padding=True, truncation=True, return_tensors=""pt"", max_length=512) result = aspire_bienc(**inputs) clsrep = result.last_hidden_state[:, 0, :] ```  However, note that the Hugging Face models don't have a set of additional scalar-mix parameters to compute a learned weighted sum of the representations from different layers of the transformer encoder.","View example usage and sample document matches here: [examples/demo-contextualsentence-multim.ipynb](https://github.com/allenai/aspire/blob/main/examples/demo-contextualsentence-multim.ipynb)  ##### SPECTER-CoCite  The SPECTER-CoCite bi-encoder model can be used via the transformers library as:  python from transformers import AutoModel, AutoTokenizer aspire_bienc = AutoModel.from_pretrained('allenai/aspire-biencoder-compsci-spec') aspire_tok = AutoTokenizer.from_pretrained('allenai/aspire-biencoder-compsci-spec') title = ""Multi-Vector Models with Textual Guidance for Fine-Grained Scientific ""         ""Document Similarity"" abstract = ""We present a new scientific document similarity model based on matching ""            ""fine-grained aspects of texts."" d=[title + aspire_tok.sep_token + abstract] inputs = aspire_tok(d, padding=True, truncation=True, return_tensors=""pt"", max_length=512) result = aspire_bienc(**inputs) clsrep = result.last_hidden_state[:, 0, :]   However, note that the Hugging Face models don't have a set of additional scalar-mix parameters to compute a learned weighted sum of the representations from different layers of the transformer encoder.
","View example usage and sample document matches here: [examples/demo-contextualsentence-multim.ipynb](https://github.com/<PROJECT>allenai</PROJECT>/<PROJECT>aspire</PROJECT>/blob/main/examples/demo-contextualsentence-multim.ipynb)  ##### <SOFTWARE>SPECTER-CoCite</SOFTWARE>  The <SOFTWARE>SPECTER-CoCite</SOFTWARE> bi-encoder model can be used via the <SOFTWARE>transformers</SOFTWARE> library as:  <PROGLANG>python</PROGLANG> from <SOFTWARE>transformers</SOFTWARE> import <SOFTWARE>AutoModel</SOFTWARE>, <SOFTWARE>AutoTokenizer</SOFTWARE> aspire_bienc = <SOFTWARE>AutoModel</SOFTWARE>.from_pretrained('<PROJECT>allenai</PROJECT>/<SOFTWARE>aspire-biencoder-compsci-spec</SOFTWARE>') aspire_tok = <SOFTWARE>AutoTokenizer</SOFTWARE>.from_pretrained('<PROJECT>allenai</PROJECT>/<SOFTWARE>aspire-biencoder-compsci-spec</SOFTWARE>') title = ""Multi-Vector Models with Textual Guidance for Fine-Grained Scientific ""         ""Document Similarity"" abstract = ""We present a new scientific document similarity model based on matching ""            ""fine-grained aspects of texts."" d=[title + aspire_tok.sep_token + abstract] inputs = aspire_tok(d, padding=True, truncation=True, return_tensors=""pt"", max_length=512) result = aspire_bienc(**inputs) clsrep = result.last_hidden_state[:, 0, :]   However, note that the <SOFTWARE>Hugging Face</SOFTWARE> models don't have a set of additional scalar-mix parameters to compute a learned weighted sum of the representations from different layers of the transformer encoder.
",../results/deepseek-chat/prompt-0/zzz_allenai_aspire_main_README.md.tsv\6775af2c.txt,0.9835095137420719
18,These are used in our paper and are important for performance in some datasets.,These are used in our paper and are important for performance in some datasets.,These are used in our paper and are important for performance in some datasets.,These are used in our <PUBLICATION>paper</PUBLICATION> and are important for performance in some <DATASET>datasets</DATASET>.,../results/deepseek-chat/prompt-0/zzz_allenai_aspire_main_README.md.tsv\7fac2ce5.txt,1.0
19,"Obtain the model zip files:  - [`aspire-biencoder-biomed-scib-full`](https://ai2-s2-research.s3.us-west-2.amazonaws.com/aspire/aspire-biencoder-biomed-scib-full.zip) - [`aspire-biencoder-biomed-spec-full`](https://ai2-s2-research.s3.us-west-2.amazonaws.com/aspire/aspire-biencoder-biomed-spec-full.zip) - [`aspire-biencoder-compsci-spec-full`](https://ai2-s2-research.s3.us-west-2.amazonaws.com/aspire/aspire-biencoder-compsci-spec-full.zip)  ```bash wget -O aspire-biencoder-compsci-spec-full.zip https://ai2-s2-research.s3.us-west-2.amazonaws.com/aspire/aspire-biencoder-compsci-spec-full.zip unzip aspire-biencoder-compsci-spec-full.zip ```  Now it may be used as:  ```python  import os, json, codecs, torch from transformers import AutoTokenizer from examples.ex_aspire_bienc import AspireBiEnc  # Directory where zipped model was downloaded and unzipped. model_path = '.","Obtain the model zip files:  - [`aspire-biencoder-biomed-scib-full`](https://ai2-s2-research.s3.us-west-2.amazonaws.com/aspire/aspire-biencoder-biomed-scib-full.zip) - [`aspire-biencoder-biomed-spec-full`](https://ai2-s2-research.s3.us-west-2.amazonaws.com/aspire/aspire-biencoder-biomed-spec-full.zip) - [`aspire-biencoder-compsci-spec-full`](https://ai2-s2-research.s3.us-west-2.amazonaws.com/aspire/aspire-biencoder-compsci-spec-full.zip)  ```<PROGLANG>bash</PROGLANG> wget -O aspire-biencoder-compsci-spec-full.zip https://ai2-s2-research.s3.us-west-2.amazonaws.com/aspire/aspire-biencoder-compsci-spec-full.zip unzip aspire-biencoder-compsci-spec-full.zip ```  Now it may be used as:  ```<PROGLANG>python</PROGLANG>  import os, json, codecs, torch from transformers import AutoTokenizer from examples.ex_aspire_bienc import AspireBiEnc  # Directory where zipped model was downloaded and unzipped. model_path = '.","Obtain the model zip files:  
- [aspire-biencoder-biomed-scib-full](https://ai2-s2-research.s3.us-west-2.amazonaws.com/aspire/aspire-biencoder-biomed-scib-full.zip)  
- [aspire-biencoder-biomed-spec-full](https://ai2-s2-research.s3.us-west-2.amazonaws.com/aspire/aspire-biencoder-biomed-spec-full.zip)  
- [aspire-biencoder-compsci-spec-full](https://ai2-s2-research.s3.us-west-2.amazonaws.com/aspire/aspire-biencoder-compsci-spec-full.zip)  

bash  
wget -O aspire-biencoder-compsci-spec-full.zip https://ai2-s2-research.s3.us-west-2.amazonaws.com/aspire/aspire-biencoder-compsci-spec-full.zip  
unzip aspire-biencoder-compsci-spec-full.zip  
  

Now it may be used as:  

python  
import os, json, codecs, torch  
from transformers import AutoTokenizer  
from examples.ex_aspire_bienc import AspireBiEnc  

# Directory where zipped model was downloaded and unzipped.  
model_path = '.","Obtain the model zip files:  
- [<SOFTWARE>aspire-biencoder-biomed-scib-full</SOFTWARE>](https://ai2-s2-research.s3.us-west-2.amazonaws.com/aspire/aspire-biencoder-biomed-scib-full.zip)  
- [<SOFTWARE>aspire-biencoder-biomed-spec-full</SOFTWARE>](https://ai2-s2-research.s3.us-west-2.amazonaws.com/aspire/aspire-biencoder-biomed-spec-full.zip)  
- [<SOFTWARE>aspire-biencoder-compsci-spec-full</SOFTWARE>](https://ai2-s2-research.s3.us-west-2.amazonaws.com/aspire/aspire-biencoder-compsci-spec-full.zip)  

bash  
wget -O <SOFTWARE>aspire-biencoder-compsci-spec-full</SOFTWARE>.zip https://ai2-s2-research.s3.us-west-2.amazonaws.com/aspire/aspire-biencoder-compsci-spec-full.zip  
unzip <SOFTWARE>aspire-biencoder-compsci-spec-full</SOFTWARE>.zip  
  

Now it may be used as:  

python  
import os, json, codecs, torch  
from transformers import AutoTokenizer  
from examples.ex_aspire_bienc import <SOFTWARE>AspireBiEnc</SOFTWARE>  

# Directory where zipped model was downloaded and unzipped.  
model_path = '.",../results/deepseek-chat/prompt-0/zzz_allenai_aspire_main_README.md.tsv\e1c349ba.txt,0.8040885860306644
