sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
2,"Without bells and whistles, ActionFormer achieves 71.0% mAP at tIoU=0.5 on THUMOS14, outperforming the best prior model by 14.1 absolute percentage points and crossing the 60% mAP for the first time.","Without bells and whistles, <SOFTWARE>ActionFormer</SOFTWARE> achieves 71.0% <EVALMETRIC>mAP</EVALMETRIC> at <EVALMETRIC>tIoU</EVALMETRIC>=0.5 on <DATASET>THUMOS14</DATASET>, outperforming the best prior model by 14.1 absolute percentage points and crossing the 60% <EVALMETRIC>mAP</EVALMETRIC> for the first time.","Without bells and whistles, `ActionFormer` achieves 71.0% `mAP` at `tIoU=0.5` on `THUMOS14`, outperforming the best prior model by 14.1 absolute percentage points and crossing the 60% `mAP` for the first time.","Without bells and whistles, `<SOFTWARE>ActionFormer</SOFTWARE>` achieves 71.0% `<EVALMETRIC>mAP</EVALMETRIC>` at `<EVALMETRIC>tIoU</EVALMETRIC>=0.5` on `<DATASET>THUMOS14</DATASET>`, outperforming the best prior model by 14.1 absolute percentage points and crossing the 60% `<EVALMETRIC>mAP</EVALMETRIC>` for the first time.",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\c0141251.txt,0.9362745098039216
3,"Further, ActionFormer demonstrates strong results on ActivityNet 1.3 (36.56% average mAP) and the more challenging EPIC-Kitchens 100 (+13.5% average mAP over prior works).","Further, <SOFTWARE>ActionFormer</SOFTWARE> demonstrates strong results on <DATASET>ActivityNet 1.3</DATASET> (36.56% average <EVALMETRIC>mAP</EVALMETRIC>) and the more challenging <DATASET>EPIC-Kitchens 100</DATASET> (+13.5% average <EVALMETRIC>mAP</EVALMETRIC> over prior works).","Further, ActionFormer demonstrates strong results on `ActivityNet 1.3` (36.56% average `mAP`) and the more challenging `EPIC-Kitchens 100` (+13.5% average `mAP` over prior works).","Further, ActionFormer demonstrates strong results on `<DATASET>ActivityNet 1.3</DATASET>` (36.56% average `<EVALMETRIC>mAP</EVALMETRIC>`) and the more challenging `<DATASET>EPIC-Kitchens 100</DATASET>` (+13.5% average `<EVALMETRIC>mAP</EVALMETRIC>` over prior works).",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\3c5cfe6b.txt,0.9771428571428571
5,"In addition, ActionFormer is the backbone for many winning solutions in the Ego4D Moment Queries Challenge 2022.","In addition, <SOFTWARE>ActionFormer</SOFTWARE> is the backbone for many winning solutions in the <DATASET>Ego4D Moment Queries</DATASET> Challenge 2022.","In addition, `ActionFormer` is the backbone for many winning solutions in the `Ego4D Moment Queries Challenge 2022`.","In addition, `<SOFTWARE>ActionFormer</SOFTWARE>` is the backbone for many winning solutions in the `<CONFERENCE>Ego4D Moment Queries Challenge 2022</CONFERENCE>`.",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\1ca1641f.txt,0.9824561403508771
6,"Our submission in particular is ranked 2nd with a record 21.76% average mAP and 42.54% Recall@1x, tIoU=0.5, nearly three times higher than the official baseline.","Our submission in particular is ranked 2nd with a record 21.76% average <EVALMETRIC>mAP</EVALMETRIC> and 42.54% <EVALMETRIC>Recall@1x</EVALMETRIC>, <EVALMETRIC>tIoU</EVALMETRIC>=0.5, nearly three times higher than the official baseline.","Our submission in particular is ranked 2nd with a record `21.76% average mAP` and `42.54% Recall@1x`, `tIoU=0.5`, nearly three times higher than the official baseline.","Our submission in particular is ranked 2nd with a record `<EVALMETRIC>21.76% average mAP</EVALMETRIC>` and `<EVALMETRIC>42.54% Recall@1x</EVALMETRIC>`, `<EVALMETRIC>tIoU=0.5</EVALMETRIC>`, nearly three times higher than the official baseline.",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\8196017b.txt,0.9817073170731707
7,An arXiv version of our tech report can be found at [this link](https://arxiv.org/abs/2211.09074).,An arXiv version of our tech report can be found at [this link](https://arxiv.org/abs/2211.09074).,`An arXiv version of our tech report can be found at [this link](https://arxiv.org/abs/2211.09074).`,`An arXiv version of our tech report can be found at [this link](https://arxiv.org/abs/2211.09074).`,../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\1ea322f2.txt,0.98989898989899
19,"The code repo now includes config files, pre-trained models and results on the Ego4D MQ benchmark","The code repo now includes config files, pre-trained models and results on the <DATASET>Ego4D MQ</DATASET> benchmark","The code repo now includes config files, pre-trained models and results on the `Ego4D MQ` benchmark","The code repo now includes config files, pre-trained models and results on the `<DATASET>Ego4D MQ</DATASET>` benchmark",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\511c7879.txt,0.9897959183673469
21,* 08/29/2022: Updated arXiv version,* 08/29/2022: Updated arXiv version,`* 08/29/2022: Updated arXiv version`,`* 08/29/2022: Updated <PUBLICATION>arXiv</PUBLICATION> version`,../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\cede2201.txt,0.9722222222222222
23,* 08/01/2022: Updated code repo with latest results on ActivityNet,* 08/01/2022: Updated code repo with latest results on <DATASET>ActivityNet</DATASET>,* 08/01/2022: Updated code repo with latest results on `ActivityNet`,* 08/01/2022: Updated code repo with latest results on `<DATASET>ActivityNet</DATASET>`,../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\010bfa95.txt,0.9850746268656716
29,"* 05/08/2022: We have updated the code repo based on the community feedback and our code review, leading to significantly better average mAP on THUMOS14 (>66.0%) and slightly improved results on ActivityNet and EPIC-Kitchens 100.   ## Code Overview The structure of this code repo is heavily inspired by Detectron2.","* 05/08/2022: We have updated the code repo based on the community feedback and our code review, leading to significantly better average <EVALMETRIC>mAP</EVALMETRIC> on <DATASET>THUMOS14</DATASET> (>66.0%) and slightly improved results on <DATASET>ActivityNet</DATASET> and <DATASET>EPIC-Kitchens 100</DATASET>.   ## Code Overview The structure of this code repo is heavily inspired by Detectron2.","* 05/08/2022: We have updated the code repo based on the community feedback and our code review, leading to significantly better average `mAP` on `THUMOS14` (>66.0%) and slightly improved results on `ActivityNet` and `EPIC-Kitchens 100`.   ## Code Overview The structure of this code repo is heavily inspired by `Detectron2`.","* 05/08/2022: We have updated the code repo based on the community feedback and our code review, leading to significantly better average `<EVALMETRIC>mAP</EVALMETRIC>` on `<DATASET>THUMOS14</DATASET>` (>66.0%) and slightly improved results on `<DATASET>ActivityNet</DATASET>` and `<DATASET>EPIC-Kitchens 100</DATASET>`.   ## Code Overview The structure of this code repo is heavily inspired by `<SOFTWARE>Detectron2</SOFTWARE>`.",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\8ae43482.txt,0.95625
31,/libs/core: Parameter configuration module. * .,/libs/core: Parameter configuration module. * .,`/libs/core: Parameter configuration module. * .`,`/libs/core: <SOFTWARE>Parameter configuration module</SOFTWARE>. * .`,../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\1d295d6b.txt,0.9791666666666666
