sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
1,"# fisher-information ## About the Project **For the most up-to-date work using this framework, and if you are interested in applying the framework to experimental design problems of your own, see the [experimental-design](https://github.com/James-Durant/experimental-design) repository**.","# fisher-information ## About the Project **For the most up-to-date work using this framework, and if you are interested in applying the framework to experimental design problems of your own, see the [experimental-design](https://github.com/James-Durant/experimental-design) repository**.","# fisher-information ## About the `Project` **For the most up-to-date work using this framework, and if you are interested in applying the framework to experimental design problems of your own, see the [experimental-design](https://github.com/James-Durant/experimental-design) repository**.","# fisher-information ## About the `<PROJECT>Project</PROJECT>` **For the most up-to-date work using this framework, and if you are interested in applying the framework to experimental design problems of your own, see the [<PROJECT>experimental-design</PROJECT>](https://github.com/James-Durant/<PROJECT>experimental-design</PROJECT>) repository**.",../results/deepseek-chat/prompt-0/zzz_James-Durant_fisher-information_main_README.md.tsv\6437c5bc.txt,0.9965397923875432
2,"This repository contains the [code](/fisher-information), [data](/fisher-information/data) and [results](/fisher-information/results) for a framework for determining the maximum information gain and optimising experimental design in neutron reflectometry experiments using the Fisher information (FI).","This repository contains the [code](/fisher-information), [data](/fisher-information/data) and [results](/fisher-information/results) for a framework for determining the maximum information gain and optimising experimental design in neutron reflectometry experiments using the Fisher information (FI).","This repository contains the `[code](/fisher-information)`, `[data](/fisher-information/data)` and `[results](/fisher-information/results)` for a framework for determining the maximum information gain and optimising experimental design in neutron reflectometry experiments using the Fisher information (FI).","This repository contains the `<SOFTWARE>[code](/fisher-information)</SOFTWARE>`, `<DATASET>[data](/fisher-information/data)</DATASET>` and `<DATASET>[results](/fisher-information/results)</DATASET>` for a framework for determining the maximum information gain and optimising experimental design in neutron reflectometry experiments using the Fisher information (FI).",../results/deepseek-chat/prompt-0/zzz_James-Durant_fisher-information_main_README.md.tsv\87672768.txt,0.9736842105263158
3,"In neutron reflectometry experiments, the FI can be analytically calculated and used to provide sub-second predictions of parameter uncertainties.","In neutron reflectometry experiments, the FI can be analytically calculated and used to provide sub-second predictions of parameter uncertainties.","In neutron reflectometry experiments, the FI can be analytically calculated and used to provide sub-second predictions of parameter uncertainties.","In neutron reflectometry experiments, the FI can be analytically calculated and used to provide sub-second predictions of parameter uncertainties.",../results/deepseek-chat/prompt-0/zzz_James-Durant_fisher-information_main_README.md.tsv\7bbd2255.txt,1.0
4,"These uncertainties can influence real-time decisions about measurement angle, measurement time, contrast choice and other experimental conditions based on parameters of interest.","These uncertainties can influence real-time decisions about measurement angle, measurement time, contrast choice and other experimental conditions based on parameters of interest.","These uncertainties can influence real-time decisions about measurement angle, measurement time, contrast choice and other experimental conditions based on parameters of interest.","These uncertainties can influence real-time decisions about measurement angle, measurement time, contrast choice and other experimental conditions based on parameters of interest.",../results/deepseek-chat/prompt-0/zzz_James-Durant_fisher-information_main_README.md.tsv\0a022508.txt,1.0
5,"The FI provides a lower bound on parameter estimation uncertainties and these are shown to decrease with the square root of measurement time, providing useful information for the planning and scheduling of experimental work.","The FI provides a lower bound on parameter estimation uncertainties and these are shown to decrease with the square root of measurement time, providing useful information for the planning and scheduling of experimental work.","The FI provides a lower bound on parameter estimation uncertainties and these are shown to decrease with the square root of measurement time, providing useful information for the planning and scheduling of experimental work.","The FI provides a lower bound on parameter estimation uncertainties and these are shown to decrease with the square root of measurement time, providing useful information for the planning and scheduling of experimental work.",../results/deepseek-chat/prompt-0/zzz_James-Durant_fisher-information_main_README.md.tsv\944b1cf4.txt,1.0
6,"As the FI is computationally inexpensive to calculate, it can be computed repeatedly during the course of an experiment, saving costly beam time by signalling that sufficient data has been obtained; or saving experimental datasets by signalling that an experiment needs to continue.  ### Citation Please cite the following article if you intend on including elements of this work in your own publications: > Durant, J.","As the FI is computationally inexpensive to calculate, it can be computed repeatedly during the course of an experiment, saving costly beam time by signalling that sufficient data has been obtained; or saving experimental datasets by signalling that an experiment needs to continue.  ### Citation Please cite the following article if you intend on including elements of this work in your own publications: > Durant, J.","As the FI is computationally inexpensive to calculate, it can be computed repeatedly during the course of an experiment, saving costly beam time by signalling that sufficient data has been obtained; or saving experimental datasets by signalling that an experiment needs to continue.  ### Citation Please cite the following article if you intend on including elements of this work in your own publications: > Durant, J.","As the FI is computationally inexpensive to calculate, it can be computed repeatedly during the course of an experiment, saving costly beam time by signalling that sufficient data has been obtained; or saving experimental <DATASET>datasets</DATASET> by signalling that an experiment needs to continue.  ### Citation Please cite the following article if you intend on including elements of this work in your own <PUBLICATION>publications</PUBLICATION>: > Durant, J.",../results/deepseek-chat/prompt-0/zzz_James-Durant_fisher-information_main_README.md.tsv\24ad7511.txt,1.0
7,"H., Wilkins, L., Butler, K. and Cooper, J.","H., Wilkins, L., Butler, K. and Cooper, J.","H., Wilkins, L., Butler, K. and Cooper, J.","H., Wilkins, L., Butler, K. and Cooper, J.",../results/deepseek-chat/prompt-0/zzz_James-Durant_fisher-information_main_README.md.tsv\dd1811e0.txt,1.0
8,F.,F.,F.,F.,../results/deepseek-chat/prompt-0/zzz_James-Durant_fisher-information_main_README.md.tsv\fd0a559e.txt,1.0
9,K.,K.,K.,K.,../results/deepseek-chat/prompt-0/zzz_James-Durant_fisher-information_main_README.md.tsv\2144cb98.txt,1.0
10,Determining the maximum information gain and optimizing experimental design in neutron reflectometry using the Fisher information.,<PUBLICATION>Determining the maximum information gain and optimizing experimental design in neutron reflectometry using the Fisher information</PUBLICATION>.,Determining the maximum information gain and optimizing experimental design in neutron reflectometry using the Fisher information.,Determining the maximum information gain and optimizing experimental design in neutron reflectometry using the <EVALMETRIC>Fisher information</EVALMETRIC>.,../results/deepseek-chat/prompt-0/zzz_James-Durant_fisher-information_main_README.md.tsv\8b3b417c.txt,1.0
