sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
1,"# MeanSum: A Model for Unsupervised Neural Multi-Document Abstractive Summarization  Corresponding paper, accepted to ICML 2019: [https://arxiv.org/abs/1810.05739](https://arxiv.org/abs/1810.05739).  ## Requirements  Main requirements: - python 3 - torch 0.4.0  Rest of python packages in ```requirements.txt```.","# <PUBLICATION>MeanSum: A Model for Unsupervised Neural Multi-Document Abstractive Summarization</PUBLICATION><SOFTWARE>MeanSum</SOFTWARE>: A Model for Unsupervised Neural Multi-Document Abstractive Summarization  Corresponding paper, accepted to <CONFERENCE>ICML 2019</CONFERENCE>: [https://arxiv.org/abs/1810.05739](https://arxiv.org/abs/1810.05739).  ## Requirements  Main requirements: - <SOFTWARE>python 3</SOFTWARE> - <SOFTWARE>torch 0.4.0</SOFTWARE>  Rest of <SOFTWARE>python</SOFTWARE> packages in ```requirements.txt```.","# MeanSum: A Model for Unsupervised Neural Multi-Document Abstractive Summarization  Corresponding paper, accepted to ICML 2019: [https://arxiv.org/abs/1810.05739](https://arxiv.org/abs/1810.05739).  ## Requirements  Main requirements: - python 3 - torch 0.4.0  Rest of python packages in ```requirements.txt```.","# <SOFTWARE>MeanSum</SOFTWARE>: A Model for Unsupervised Neural Multi-Document Abstractive Summarization  Corresponding paper, accepted to <CONFERENCE>ICML 2019</CONFERENCE>: [https://arxiv.org/abs/1810.05739](https://arxiv.org/abs/1810.05739).  ## Requirements  Main requirements: - <PROGLANG>python 3</PROGLANG> - <SOFTWARE>torch 0.4.0</SOFTWARE>  Rest of python packages in ```requirements.txt```.",../results/deepseek-chat/prompt-0/zzz_sosuperic_MeanSum_master_README.md.tsv\044d54b1.txt,1.0
2,"Tested in Docker, image = ```pytorch/pytorch:0.4_cuda9_cudnn7```.  ## General setup   Execute inside ```scripts/```:  ##### Create directories that aren't part of the Git repo (checkpoints/, outputs/):  ``` bash setup_dirs.sh ```  ##### Install python packages:  ``` bash install_python_pkgs.sh ```  ##### The default parameters for Tensorboard(x?)","Tested in <SOFTWARE>Docker</SOFTWARE>, image = ```<SOFTWARE>pytorch</SOFTWARE>/<SOFTWARE>pytorch</SOFTWARE>:0.4_cuda9_cudnn7```.  ## General setup   Execute inside ```scripts/```:  ##### Create directories that aren't part of the <SOFTWARE>Git</SOFTWARE> repo (checkpoints/, outputs/):  ``` <SOFTWARE>bash</SOFTWARE> setup_dirs.sh ```  ##### Install <PROGLANG>python</PROGLANG> packages:  ``` <SOFTWARE>bash</SOFTWARE> install_<PROGLANG>python</PROGLANG>_pkgs.sh ```  ##### The default parameters for <SOFTWARE>Tensorboard</SOFTWARE>(x?)","Tested in Docker, image = ```pytorch/pytorch:0.4_cuda9_cudnn7```.  ## General setup   Execute inside ```scripts/```:  ##### Create directories that aren't part of the Git repo (checkpoints/, outputs/):  ``` bash setup_dirs.sh ```  ##### Install python packages:  ``` bash install_python_pkgs.sh ```  ##### The default parameters for Tensorboard(x?)","Tested in <SOFTWARE>Docker</SOFTWARE>, image = ```<SOFTWARE>pytorch/pytorch:0.4_cuda9_cudnn7</SOFTWARE>```.  ## General setup   Execute inside ```scripts/```:  ##### Create directories that aren't part of the Git repo (checkpoints/, outputs/):  ``` bash setup_dirs.sh ```  ##### Install python packages:  ``` bash install_python_pkgs.sh ```  ##### The default parameters for <SOFTWARE>Tensorboard</SOFTWARE>(x?)",../results/deepseek-chat/prompt-0/zzz_sosuperic_MeanSum_master_README.md.tsv\a0dc5024.txt,1.0
3,cause texts from writer.add_text() to not show up.,cause texts from writer.add_text() to not show up.,cause texts from writer.add_text() to not show up.,cause texts from writer.add_text() to not show up.,../results/deepseek-chat/prompt-0/zzz_sosuperic_MeanSum_master_README.md.tsv\9c5a12e1.txt,1.0
4,Update by:  ``` python update_tensorboard.py ```    ## Downloading data and pretrained models  ### Data  1.,Update by:  ``` <SOFTWARE>python</SOFTWARE> update_tensorboard.py ```    ## Downloading data and pretrained models  ### Data  1.,Update by: ``` python update_tensorboard.py ```    ## Downloading data and pretrained models  ### Data  1.,Update by: ``` <PROGLANG>python</PROGLANG> <SOFTWARE>update_tensorboard.py</SOFTWARE> ```    ## Downloading data and pretrained models  ### Data  1.,../results/deepseek-chat/prompt-0/zzz_sosuperic_MeanSum_master_README.md.tsv\97d5a1c9.txt,0.9953051643192489
5,Download Yelp data: https://www.yelp.com/dataset and place files in ```datasets/yelp_dataset/``` 2.,Download Yelp data: https://www.yelp.com/dataset and place files in ```datasets/<DATASET>yelp_dataset</DATASET>/``` 2.,Download Yelp data: https://www.yelp.com/dataset and place files in ```datasets/yelp_dataset/``` 2.,Download <DATASET>Yelp</DATASET> data: https://www.yelp.com/<DATASET>dataset</DATASET> and place files in ```datasets/<DATASET>yelp_dataset</DATASET>/``` 2.,../results/deepseek-chat/prompt-0/zzz_sosuperic_MeanSum_master_README.md.tsv\e57ec5ae.txt,1.0
6,"Run script to pre-process script and create train, val, test splits:     ```     bash scripts/preprocess_data.sh     ``` 3.","Run script to pre-process script and create train, val, test splits:     ```     <SOFTWARE>bash</SOFTWARE> scripts/preprocess_data.sh     ``` 3.","```bash
Run script to pre-process script and create train, val, test splits:     ```     bash scripts/preprocess_data.sh     ``` 3.
```","```bash
Run script to pre-process script and create train, val, test splits:     ```     bash scripts/<SOFTWARE>preprocess_data.sh</SOFTWARE>     ``` 3.
```",../results/deepseek-chat/prompt-0/zzz_sosuperic_MeanSum_master_README.md.tsv\8a10c3a4.txt,0.9534883720930233
7,Download subword tokenizer built on Yelp and place in  ```datasets/yelp_dataset/processed/```:  [link](https://s3.us-east-2.amazonaws.com/unsup-sum/subwordenc_32000_maxrevs260_fixed.pkl)  ### Pre-trained models  1.,Download subword tokenizer built on Yelp and place in  ```datasets/<DATASET>yelp_dataset</DATASET>/processed/```:  [link](https://s3.us-east-2.amazonaws.com/unsup-sum/subwordenc_32000_maxrevs260_fixed.pkl)  ### Pre-trained models  1.,Download subword tokenizer built on Yelp and place in  ```datasets/yelp_dataset/processed/```:  [link](https://s3.us-east-2.amazonaws.com/unsup-sum/subwordenc_32000_maxrevs260_fixed.pkl)  ### Pre-trained models  1.,Download subword tokenizer built on <PROGLANG>Yelp</PROGLANG> and place in  ```datasets/<DATASET>yelp_dataset</DATASET>/processed/```:  [link](https://s3.us-east-2.amazonaws.com/unsup-sum/subwordenc_32000_maxrevs260_fixed.pkl)  ### Pre-trained models  1.,../results/deepseek-chat/prompt-0/zzz_sosuperic_MeanSum_master_README.md.tsv\6dca17c6.txt,1.0
8,Download summarization model and place in  ```stable_checkpoints/sum/mlstm/yelp/batch_size_16-notes_cycloss_honly-sum_lr_0.0005-tau_2.0/```:  [link](https://s3.us-east-2.amazonaws.com/unsup-sum/sum_e0_tot3.32_r1f0.27.pt) 2.,Download summarization model and place in  ```stable_checkpoints/sum/mlstm/yelp/batch_size_16-notes_cycloss_honly-sum_lr_0.0005-tau_2.0/```:  [link](https://s3.us-east-2.amazonaws.com/unsup-sum/sum_e0_tot3.32_r1f0.27.pt) 2.,Download summarization model and place in  ```stable_checkpoints/sum/mlstm/yelp/batch_size_16-notes_cycloss_honly-sum_lr_0.0005-tau_2.0/```:  [link](https://s3.us-east-2.amazonaws.com/unsup-sum/sum_e0_tot3.32_r1f0.27.pt) 2.,Download summarization model and place in  ```stable_checkpoints/sum/mlstm/yelp/batch_size_16-notes_cycloss_honly-sum_lr_0.0005-tau_2.0/```:  [link](https://s3.us-east-2.amazonaws.com/unsup-sum/sum_e0_tot3.32_r1f0.27.pt) 2.,../results/deepseek-chat/prompt-0/zzz_sosuperic_MeanSum_master_README.md.tsv\5137ed31.txt,1.0
9,Download language model and place in  ```stable_checkpoints/lm/mlstm/yelp/batch_size_512-lm_lr_0.001-notes_data260_fixed/```:  [link](https://s3.us-east-2.amazonaws.com/unsup-sum/lm_e24_2.88.pt) 3.,Download language model and place in  ```stable_checkpoints/lm/mlstm/yelp/batch_size_512-lm_lr_0.001-notes_data260_fixed/```:  [link](https://s3.us-east-2.amazonaws.com/unsup-sum/lm_e24_2.88.pt) 3.,Download language model and place in  ```stable_checkpoints/lm/mlstm/yelp/batch_size_512-lm_lr_0.001-notes_data260_fixed/```:  [link](https://s3.us-east-2.amazonaws.com/unsup-sum/lm_e24_2.88.pt) 3.,Download language model and place in  ```stable_checkpoints/lm/mlstm/<PROGLANG>yelp</PROGLANG>/batch_size_512-lm_lr_0.001-notes_data260_fixed/```:  [link](https://s3.us-east-2.amazonaws.com/unsup-sum/lm_e24_2.88.pt) 3.,../results/deepseek-chat/prompt-0/zzz_sosuperic_MeanSum_master_README.md.tsv\00ccec05.txt,1.0
10,Download classification model and place in  ```stable_checkpoints/clf/cnn/yelp/batch_size_256-notes_data260_fixed/```:  [link](https://s3.us-east-2.amazonaws.com/unsup-sum/clf_e10_l0.6760_a0.7092.pt)   ### Reference summaries  Download from: [link](https://s3.us-east-2.amazonaws.com/unsup-sum/summaries_0-200_cleaned.csv).,Download classification model and place in  ```stable_checkpoints/clf/cnn/yelp/batch_size_256-notes_data260_fixed/```:  [link](https://s3.us-east-2.amazonaws.com/unsup-sum/clf_e10_l0.6760_a0.7092.pt)   ### Reference summaries  Download from: [link](https://s3.us-east-2.amazonaws.com/unsup-sum/summaries_0-200_cleaned.csv).,Download classification model and place in  ```stable_checkpoints/clf/cnn/yelp/batch_size_256-notes_data260_fixed/```:  [link](https://s3.us-east-2.amazonaws.com/unsup-sum/clf_e10_l0.6760_a0.7092.pt)   ### Reference summaries  Download from: [link](https://s3.us-east-2.amazonaws.com/unsup-sum/summaries_0-200_cleaned.csv).,Download classification model and place in  ```stable_checkpoints/clf/cnn/yelp/batch_size_256-notes_data260_fixed/```:  [link](https://s3.us-east-2.amazonaws.com/unsup-sum/clf_e10_l0.6760_a0.7092.pt)   ### Reference summaries  Download from: [link](https://s3.us-east-2.amazonaws.com/unsup-sum/summaries_0-200_cleaned.csv).,../results/deepseek-chat/prompt-0/zzz_sosuperic_MeanSum_master_README.md.tsv\72678eab.txt,1.0
