sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
1,# CaLiGraph for Semantic Reasoning Evaluation Challenge  ## SemREC'21  This repository contains code and data to use [CaLiGraph](http://caligraph.org) as a benchmark dataset in the [Semantic Reasoning Evaluation Challange](https://semrec.github.io) at the [International Semantic Web Conference 2021 (ISWC'21)](https://iswc2021.semanticweb.org).,# <DATASET>CaLiGraph</DATASET> for Semantic Reasoning Evaluation Challenge  ## SemREC'21  This repository contains code and data to use [<DATASET>CaLiGraph</DATASET>](http://caligraph.org) as a benchmark dataset in the [Semantic Reasoning Evaluation Challange](https://semrec.github.io) at the [<CONFERENCE>International Semantic Web Conference 2021</CONFERENCE> (<CONFERENCE>ISWC'21</CONFERENCE>)](https://<CONFERENCE>iswc2021</CONFERENCE>.semanticweb.org).,"# CaLiGraph for Semantic Reasoning Evaluation Challenge  ## SemREC'21  This repository contains code and data to use [CaLiGraph](http://caligraph.org) as a benchmark dataset in the [Semantic Reasoning Evaluation Challange](https://semrec.github.io) at the [International Semantic Web Conference 2021 (ISWC'21)](https://iswc2021.semanticweb.org).
","# <PROJECT>CaLiGraph</PROJECT> for <CONFERENCE>Semantic Reasoning Evaluation Challenge</CONFERENCE>  ## <CONFERENCE>SemREC'21</CONFERENCE>  This repository contains code and data to use [<DATASET>CaLiGraph</DATASET>](http://caligraph.org) as a benchmark dataset in the [<CONFERENCE>Semantic Reasoning Evaluation Challange</CONFERENCE>](https://semrec.github.io) at the [<CONFERENCE>International Semantic Web Conference 2021 (ISWC'21)</CONFERENCE>](https://iswc2021.semanticweb.org).
",../results/deepseek-chat/prompt-0/zzz_nheist_caligraph-for-semrec_main_README.md.tsv\563eb7da.txt,0.9985528219971056
2,The paper describing the dataset characteristics and results for well-known reasoners can be found [here](https://arxiv.org/pdf/2110.05028.pdf).  ### Datasets We use [CaLiGraph version 2.1.0](https://zenodo.org/record/5509912) as foundation for the challenge dataset.,The paper describing the dataset characteristics and results for well-known reasoners can be found [here](https://arxiv.org/pdf/2110.05028.pdf).  ### Datasets We use [<DATASET>CaLiGraph version 2.1.0</DATASET>](https://zenodo.org/record/5509912) as foundation for the challenge dataset.,"Here is the annotated text in Markdown format:

The paper describing the dataset characteristics and results for well-known reasoners can be found [here](https://arxiv.org/pdf/2110.05028.pdf).  ### Datasets We use CaLiGraph version 2.1.0 as foundation for the challenge dataset.","Here is the annotated text in Markdown format:

The paper describing the <DATASET>dataset</DATASET> characteristics and results for well-known reasoners can be found [here](https://arxiv.org/pdf/2110.05028.pdf).  ### Datasets We use <DATASET>CaLiGraph version 2.1.0</DATASET> as foundation for the challenge <DATASET>dataset</DATASET>.",../results/deepseek-chat/prompt-0/zzz_nheist_caligraph-for-semrec_main_README.md.tsv\ccde1a38.txt,0.6972477064220184
3,"In particular, we use the files `caligraph-ontology.nt.bz2` and `caligraph-instances_types.nt.bz2` to generate our sample data.","In particular, we use the files `<ONTOLOGY>caligraph-ontology</ONTOLOGY>.nt.bz2` and `<DATASET>caligraph</DATASET>-instances_types.nt.bz2` to generate our sample data.","In particular, we use the files caligraph-ontology.nt.bz2 and caligraph-instances_types.nt.bz2 to generate our sample data.","In particular, we use the files <ONTOLOGY>caligraph-ontology</ONTOLOGY>.nt.bz2 and <ONTOLOGY>caligraph-instances_types</ONTOLOGY>.nt.bz2 to generate our sample data.",../results/deepseek-chat/prompt-0/zzz_nheist_caligraph-for-semrec_main_README.md.tsv\56266d72.txt,0.984
5,The datasets and all potentially inferrable assertions can be found [here](http://data.dws.informatik.uni-mannheim.de/CaLiGraph/CaLiGraph-for-SemREC/).,The datasets and all potentially inferrable assertions can be found [here](http://data.dws.informatik.uni-mannheim.de/<DATASET>CaLiGraph</DATASET>/<DATASET>CaLiGraph</DATASET>-for-SemREC/).,The datasets and all potentially inferrable assertions can be found [here](http://data.dws.informatik.uni-mannheim.de/CaLiGraph/CaLiGraph-for-SemREC/).,The <DATASET>datasets</DATASET> and all potentially inferrable assertions can be found [here](http://data.dws.informatik.uni-mannheim.de/CaLiGraph/CaLiGraph-for-SemREC/).,../results/deepseek-chat/prompt-0/zzz_nheist_caligraph-for-semrec_main_README.md.tsv\49cad4cf.txt,1.0
6,"Please refer to our paper if you are interested in how the sample datasets were constructed.  ### Evaluated Reasoners We evaluated the following reasoners with our sample datasets: * [ELK version 0.4.3](https://github.com/liveontologies/elk-reasoner) * [HermiT version 1.4.5.456](https://github.com/phillord/hermit-reasoner) * [Pellet version 2.3.6](https://github.com/stardog-union/pellet)  To evaluate the reasoners, we used their connectors in [OWL API](https://github.com/owlcs/owlapi).","Please refer to our paper if you are interested in how the sample datasets were constructed.  ### Evaluated Reasoners We evaluated the following reasoners with our sample datasets: * [ELK version 0.4.3](https://github.com/liveontologies/elk-reasoner) * [HermiT version 1.4.5.456](https://github.com/phillord/hermit-reasoner) * [Pellet version 2.3.6](https://github.com/stardog-union/pellet)  To evaluate the reasoners, we used their connectors in [OWL API](https://github.com/owlcs/owlapi).","Please refer to our paper if you are interested in how the sample datasets were constructed.  ### Evaluated Reasoners We evaluated the following reasoners with our sample datasets: * [ELK version 0.4.3](https://github.com/liveontologies/elk-reasoner) * [HermiT version 1.4.5.456](https://github.com/phillord/hermit-reasoner) * [Pellet version 2.3.6](https://github.com/stardog-union/pellet)  To evaluate the reasoners, we used their connectors in [OWL API](https://github.com/owlcs/owlapi).","Please refer to our paper if you are interested in how the sample <DATASET>datasets</DATASET> were constructed.  ### Evaluated Reasoners We evaluated the following reasoners with our sample <DATASET>datasets</DATASET>: * [<SOFTWARE>ELK version 0.4.3</SOFTWARE>](https://github.com/liveontologies/elk-reasoner) * [<SOFTWARE>HermiT version 1.4.5.456</SOFTWARE>](https://github.com/phillord/hermit-reasoner) * [<SOFTWARE>Pellet version 2.3.6</SOFTWARE>](https://github.com/stardog-union/pellet)  To evaluate the reasoners, we used their connectors in [<SOFTWARE>OWL API</SOFTWARE>](https://github.com/owlcs/owlapi).",../results/deepseek-chat/prompt-0/zzz_nheist_caligraph-for-semrec_main_README.md.tsv\a4f51214.txt,1.0
7,The source code for the evaluation of the reasoners can be found in the folder `reasoner_evaluation`.,The source code for the evaluation of the reasoners can be found in the folder `reasoner_evaluation`.,The source code for the evaluation of the reasoners can be found in the folder reasoner_evaluation.,The source code for the evaluation of the reasoners can be found in the folder <SOFTWARE>reasoner_evaluation</SOFTWARE>.,../results/deepseek-chat/prompt-0/zzz_nheist_caligraph-for-semrec_main_README.md.tsv\ae6aebd7.txt,0.99
8,As Pellet needs an OWL API version lower than 4 (while the others need a version higher than 4) we provide two `pom.xml` files.,As Pellet needs an OWL API version lower than 4 (while the others need a version higher than 4) we provide two `pom.xml` files.,As Pellet needs an OWL API version lower than 4 (while the others need a version higher than 4) we provide two pom.xml files.,As <SOFTWARE>Pellet</SOFTWARE> needs an <SOFTWARE>OWL API</SOFTWARE> version lower than 4 (while the others need a version higher than 4) we provide two <SOFTWARE>pom.xml</SOFTWARE> files.,../results/deepseek-chat/prompt-0/zzz_nheist_caligraph-for-semrec_main_README.md.tsv\1f0c836c.txt,0.9920634920634921
10,"Further, you have to uncomment the respective reasoners in the `getReasoners()` function of the java file `org.unima.nheist.App`.","Further, you have to uncomment the respective reasoners in the `getReasoners()` function of the <PROGLANG>java</PROGLANG> file `org.unima.nheist.App`.","Further, you have to uncomment the respective reasoners in the getReasoners() function of the java file org.unima.nheist.App.","Further, you have to uncomment the respective reasoners in the getReasoners() function of the <PROGLANG>java</PROGLANG> file org.unima.nheist.App.",../results/deepseek-chat/prompt-0/zzz_nheist_caligraph-for-semrec_main_README.md.tsv\fa9deb28.txt,0.984251968503937
11,"Alternatively, you can use the two provided jar files to run the reasoners with the datasets.","Alternatively, you can use the two provided jar files to run the reasoners with the datasets.","Alternatively, you can use the two provided jar files to run the reasoners with the datasets.","Alternatively, you can use the two provided <SOFTWARE>jar</SOFTWARE> files to run the reasoners with the <DATASET>datasets</DATASET>.",../results/deepseek-chat/prompt-0/zzz_nheist_caligraph-for-semrec_main_README.md.tsv\4862dd29.txt,1.0
12,"First download the sample dataset you want to run the reasoners on, then run the jar file and provide the location of the dataset as first argument like this:  ```java -jar semrec-caligraph-elk-hermit.jar <PATH-TO-DATASET-FILE> &> log_elk-hermit.txt```  The result is a realization of the input dataset through the selected reasoners.","First download the sample dataset you want to run the reasoners on, then run the jar file and provide the location of the dataset as first argument like this:  ```<SOFTWARE>java</SOFTWARE> -jar semrec-caligraph-elk-hermit.jar <PATH-TO-DATASET-FILE> &> log_elk-hermit.txt```  The result is a realization of the input dataset through the selected reasoners.","First download the sample dataset you want to run the reasoners on, then run the jar file and provide the location of the dataset as first argument like this:  java -jar semrec-caligraph-elk-hermit.jar <PATH-TO-DATASET-FILE> &> log_elk-hermit.txt  The result is a realization of the input dataset through the selected reasoners.
","First download the sample <DATASET>dataset</DATASET> you want to run the reasoners on, then run the jar file and provide the location of the <DATASET>dataset</DATASET> as first argument like this:  <PROGLANG>java</PROGLANG> -jar <SOFTWARE>semrec-caligraph-elk-hermit.jar</SOFTWARE> <PATH-TO-DATASET-FILE> &> log_elk-hermit.txt  The result is a realization of the input <DATASET>dataset</DATASET> through the selected reasoners.
",../results/deepseek-chat/prompt-0/zzz_nheist_caligraph-for-semrec_main_README.md.tsv\23a29dba.txt,0.9894419306184012
