sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
1,# Cross-lingual analysis  This repository contains the translation codes used in the paper [A cost-benefit analysis of cross-lingual transfer methods](https://arxiv.org/abs/2105.06813).,# Cross-lingual analysis  This repository contains the translation codes used in the paper [<PUBLICATION>A cost-benefit analysis of cross-lingual transfer methods</PUBLICATION>](https://arxiv.org/abs/2105.06813).,# Cross-lingual analysis  This repository contains the translation codes used in the paper [A cost-benefit analysis of cross-lingual transfer methods](https://arxiv.org/abs/2105.06813).,# Cross-lingual analysis  This repository contains the translation codes used in the paper <PUBLICATION>[A cost-benefit analysis of cross-lingual transfer methods](https://arxiv.org/abs/2105.06813)</PUBLICATION>.,../results/deepseek-chat/prompt-0/zzz_unicamp-dl_cross-lingual-analysis_main_README.md.tsv\9a23a79f.txt,1.0
3,"We experiment with the following transfer learning techniques: 1) fine-tuning a bilingual model on a source language and evaluating it on the target language without translation, i.e., in a zero-shot manner; 2) automatic translation of the training dataset to the target language; 3) automatic translation of the test set to the source language at inference time and evaluation of a model fine-tuned in English.","We experiment with the following transfer learning techniques: 1) fine-tuning a bilingual model on a source language and evaluating it on the target language without translation, i.e., in a zero-shot manner; 2) automatic translation of the training dataset to the target language; 3) automatic translation of the test set to the source language at inference time and evaluation of a model fine-tuned in English.","We experiment with the following transfer learning techniques: 1) fine-tuning a bilingual model on a source language and evaluating it on the target language without translation, i.e., in a zero-shot manner; 2) automatic translation of the training dataset to the target language; 3) automatic translation of the test set to the source language at inference time and evaluation of a model fine-tuned in English.","We experiment with the following transfer learning techniques: 1) fine-tuning a bilingual model on a source language and evaluating it on the target language without translation, i.e., in a zero-shot manner; 2) automatic translation of the training <DATASET>dataset</DATASET> to the target language; 3) automatic translation of the test set to the source language at inference time and evaluation of a model fine-tuned in <PROGLANG>English</PROGLANG>.",../results/deepseek-chat/prompt-0/zzz_unicamp-dl_cross-lingual-analysis_main_README.md.tsv\f9925a23.txt,1.0
4,"Finally, by combining zero-shot and translation methods, we achieve the state-of-the-art in two of the three datasets used in this work.","Finally, by combining zero-shot and translation methods, we achieve the state-of-the-art in two of the three datasets used in this work.","Finally, by combining zero-shot and translation methods, we achieve the state-of-the-art in two of the three datasets used in this work.","Finally, by combining zero-shot and translation methods, we achieve the state-of-the-art in two of the three <DATASET>datasets</DATASET> used in this work.",../results/deepseek-chat/prompt-0/zzz_unicamp-dl_cross-lingual-analysis_main_README.md.tsv\6b5edc53.txt,1.0
5,"The study is a result of an ongoing Master's Program.  ## Evaluation benchmarks The models were benchmarked on three tasks (Question Answering, Natural Language Inference and Passage Text Ranking) and compared to previous published results.","The study is a result of an ongoing Master's Program.  ## Evaluation benchmarks The models were benchmarked on three tasks (Question Answering, Natural Language Inference and Passage Text Ranking) and compared to previous published results.","The study is a result of an ongoing Master's Program.  ## Evaluation benchmarks The models were benchmarked on three tasks (Question Answering, Natural Language Inference and Passage Text Ranking) and compared to previous published results.","The study is a result of an ongoing Master's Program.  ## Evaluation benchmarks The models were benchmarked on three tasks (Question Answering, Natural Language Inference and Passage Text Ranking) and compared to previous <PUBLICATION>published results</PUBLICATION>.",../results/deepseek-chat/prompt-0/zzz_unicamp-dl_cross-lingual-analysis_main_README.md.tsv\84d8b2fd.txt,1.0
7,.,.,")            | 100 languages |   ASSIN2        |   0.8680     |   0.8680    | | PTT5 (Carmo et al
",")            | 100 languages |   <DATASET>ASSIN2</DATASET>        |   <EVALMETRIC>0.8680</EVALMETRIC>     |   <EVALMETRIC>0.8680</EVALMETRIC>    | | PTT5 (Carmo et al
",../results/deepseek-chat/prompt-0/zzz_unicamp-dl_cross-lingual-analysis_main_README.md.tsv\44fccf78.txt,0.020202020202020204
8,| Model                           | Pre-train     | Fine-tune       | F1           | Accuracy    |  | ------------------------------- | ------------- | --------------- | ------------ | ----------- |  | mBERT (Souza et al,| Model                           | Pre-train     | Fine-tune       | <EVALMETRIC>F1</EVALMETRIC>           | <EVALMETRIC>Accuracy</EVALMETRIC>    |  | ------------------------------- | ------------- | --------------- | ------------ | ----------- |  | mBERT (Souza et al,"| Model                           | Pre-train     | Fine-tune       | F1           | Accuracy    |  | ------------------------------- | ------------- | --------------- | ------------ | ----------- |  | mBERT (Souza et al
","| Model                           | Pre-train     | Fine-tune       | F1           | Accuracy    |  | ------------------------------- | ------------- | --------------- | ------------ | ----------- |  | <SOFTWARE>mBERT</SOFTWARE> (<PUBLICATION>Souza et al</PUBLICATION>
",../results/deepseek-chat/prompt-0/zzz_unicamp-dl_cross-lingual-analysis_main_README.md.tsv\db47d491.txt,0.9977324263038548
9,.,.,")            | 100 languages |   ASSIN2        |   0.8680     |   0.8680    | | PTT5 (Carmo et al
",")            | 100 languages |   <DATASET>ASSIN2</DATASET>        |   <EVALMETRIC>0.8680</EVALMETRIC>     |   <EVALMETRIC>0.8680</EVALMETRIC>    | | PTT5 (Carmo et al
",../results/deepseek-chat/prompt-0/zzz_unicamp-dl_cross-lingual-analysis_main_README.md.tsv\44fccf78.txt,0.020202020202020204
10,)            | 100 languages |   ASSIN2        |   0.8680     |   0.8680    | | PTT5 (Carmo et al,)            | 100 languages |   <DATASET>ASSIN2</DATASET>        |   0.8680     |   0.8680    | | <SOFTWARE>PTT5</SOFTWARE> (Carmo et al,")            | 100 languages |   ASSIN2        |   0.8680     |   0.8680    | | PTT5 (Carmo et al
",")            | 100 languages |   <DATASET>ASSIN2</DATASET>        |   <EVALMETRIC>0.8680</EVALMETRIC>     |   <EVALMETRIC>0.8680</EVALMETRIC>    | | PTT5 (Carmo et al
",../results/deepseek-chat/prompt-0/zzz_unicamp-dl_cross-lingual-analysis_main_README.md.tsv\44fccf78.txt,0.9948717948717949
11,.,.,")            | 100 languages |   ASSIN2        |   0.8680     |   0.8680    | | PTT5 (Carmo et al
",")            | 100 languages |   <DATASET>ASSIN2</DATASET>        |   <EVALMETRIC>0.8680</EVALMETRIC>     |   <EVALMETRIC>0.8680</EVALMETRIC>    | | PTT5 (Carmo et al
",../results/deepseek-chat/prompt-0/zzz_unicamp-dl_cross-lingual-analysis_main_README.md.tsv\44fccf78.txt,0.020202020202020204
12,)             | EN & PT       |   ASSIN2        |   0.8850     |   0.8860    | | BERTimbau Large (Souza et al,)             | EN & PT       |   <DATASET>ASSIN2</DATASET>        |   0.8850     |   0.8860    | | <SOFTWARE>BERTimbau Large</SOFTWARE> (Souza et al,)             | EN & PT       |   ASSIN2        |   0.8850     |   0.8860    | | BERTimbau Large (Souza et al,)             | EN & PT       |   <DATASET>ASSIN2</DATASET>        |   <EVALMETRIC>0.8850</EVALMETRIC>     |   <EVALMETRIC>0.8860</EVALMETRIC>    | | <SOFTWARE>BERTimbau Large</SOFTWARE> (<PUBLICATION>Souza et al</PUBLICATION>,../results/deepseek-chat/prompt-0/zzz_unicamp-dl_cross-lingual-analysis_main_README.md.tsv\b97432da.txt,1.0
