sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
1,# NetCov NetCov is an open-source tool that can be used with [Batfish](https://github.com/batfish/batfish) to analyze test coverage for network configurations.,# <SOFTWARE>NetCov</SOFTWARE> <SOFTWARE>NetCov</SOFTWARE> is an open-source tool that can be used with [<SOFTWARE>Batfish</SOFTWARE>](https://github.com/batfish/<SOFTWARE>batfish</SOFTWARE>) to analyze test coverage for network configurations.,"# NetCov NetCov is an open-source tool that can be used with [Batfish](https://github.com/batfish/batfish) to analyze test coverage for network configurations.
","# <SOFTWARE>NetCov</SOFTWARE> <SOFTWARE>NetCov</SOFTWARE> is an open-source tool that can be used with [<SOFTWARE>Batfish</SOFTWARE>](https://github.com/<SOFTWARE>batfish</SOFTWARE>/<SOFTWARE>batfish</SOFTWARE>) to analyze test coverage for network configurations.
",../results/deepseek-chat/prompt-0/zzz_uwnetworkslab_netcov_main_README.md.tsv\b17d88c0.txt,0.9968652037617555
2,"Given a set of Batfish queries, it analyzes which lines of configurations has/has not been covered.","Given a set of <SOFTWARE>Batfish</SOFTWARE> queries, it analyzes which lines of configurations has/has not been covered.","Given a set of Batfish queries, it analyzes which lines of configurations has/has not been covered.","Given a set of <SOFTWARE>Batfish</SOFTWARE> queries, it analyzes which lines of configurations has/has not been covered.",../results/deepseek-chat/prompt-0/zzz_uwnetworkslab_netcov_main_README.md.tsv\5dd2303c.txt,1.0
3,The result can be used to assess the rigorousness of the test suite and help discover the blind spots.,The result can be used to assess the rigorousness of the test suite and help discover the blind spots.,The result can be used to assess the rigorousness of the test suite and help discover the blind spots.,The result can be used to assess the rigorousness of the test suite and help discover the blind spots.,../results/deepseek-chat/prompt-0/zzz_uwnetworkslab_netcov_main_README.md.tsv\b0fb7078.txt,1.0
4,Please refer to our [paper](https://www.usenix.org/conference/nsdi23/presentation/xu) for technical details.,Please refer to our [paper](https://www.usenix.org/conference/nsdi23/presentation/xu) for technical details.,Please refer to our [paper](https://www.usenix.org/conference/nsdi23/presentation/xu) for technical details.,Please refer to our [<PUBLICATION>paper</PUBLICATION>](https://www.usenix.org/<CONFERENCE>conference/nsdi23</CONFERENCE>/presentation/xu) for technical details.,../results/deepseek-chat/prompt-0/zzz_uwnetworkslab_netcov_main_README.md.tsv\103d195f.txt,1.0
5,"NetCov is written in Python and can be used in concert with [pybatfish](https://pybatfish.readthedocs.io/en/latest/notebooks/interacting.html), Batfish's Python API.","<SOFTWARE>NetCov</SOFTWARE> is written in <PROGLANG>Python</PROGLANG> and can be used in concert with [<SOFTWARE>pybatfish</SOFTWARE>](https://<SOFTWARE>pybatfish</SOFTWARE>.readthedocs.io/en/latest/notebooks/interacting.html), <SOFTWARE>Batfish</SOFTWARE>'s <PROGLANG>Python</PROGLANG> API.","NetCov is written in Python and can be used in concert with [pybatfish](https://pybatfish.readthedocs.io/en/latest/notebooks/interacting.html), Batfish's Python API.
","<SOFTWARE>NetCov</SOFTWARE> is written in <PROGLANG>Python</PROGLANG> and can be used in concert with [<SOFTWARE>pybatfish</SOFTWARE>](https://pybatfish.readthedocs.io/en/latest/notebooks/interacting.html), <SOFTWARE>Batfish</SOFTWARE>'s <PROGLANG>Python</PROGLANG> API.
",../results/deepseek-chat/prompt-0/zzz_uwnetworkslab_netcov_main_README.md.tsv\8666894b.txt,0.9969788519637462
6,"[<img src=""screenshot_demo_video.png""  width=""500"">](https://youtube.com/video/FcBD2LhxqOQ)  ## Features  NetCov supports coverage tracking for the following [Batfish questions](https://pybatfish.readthedocs.io/en/latest/questions.html):  - Reachability test via [traceroute](https://pybatfish.readthedocs.io/en/latest/notebooks/forwarding.html#Traceroute) question - Routing policy evaluation via [testRoutePolicies](https://pybatfish.readthedocs.io/en/latest/notebooks/routingProtocols.html#Test-Route-Policies) question - Direct inspection of routing tables via [routes](https://pybatfish.readthedocs.io/en/latest/notebooks/routingTables.html#Routes) and [bgpRib](https://pybatfish.readthedocs.io/en/latest/notebooks/routingTables.html#BGP-RIB) questions - Querying interfaces via [interfaceProperties](https://pybatfish.readthedocs.io/en/latest/notebooks/configProperties.html#Interface-Properties) question   NetCov supports configuration syntax of the following vendors:  |                    | Interface          | BGP neighbor       | Routing Policy     | Prefix list        | Community list     | As-path list       | |--------------------|--------------------|--------------------|--------------------|--------------------|--------------------|--------------------| | Cisco              | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | | Juniper            | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | | Arista             | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | | Palo Alto Networks | :heavy_check_mark: |                    |                    |                    |                    |                    | | SONiC              |                    | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: |   If you’d like support for additional [vendors](https://pybatfish.readthedocs.io/en/latest/supported_devices.html) (which are supported by Batfish but unsupported by NetCov) or currently-unsupported configuration features, let us know via [GitHub issue](https://github.com/UWNetworksLab/netcov/issues).","[<img src=""screenshot_demo_video.png""  width=""500"">](https://youtube.com/video/FcBD2LhxqOQ)  ## Features  <SOFTWARE>NetCov</SOFTWARE> supports coverage tracking for the following [<SOFTWARE>Batfish</SOFTWARE> questions](https://<SOFTWARE>pybatfish</SOFTWARE>.readthedocs.io/en/latest/questions.html):  - Reachability test via [traceroute](https://<SOFTWARE>pybatfish</SOFTWARE>.readthedocs.io/en/latest/notebooks/forwarding.html#Traceroute) question - Routing policy evaluation via [testRoutePolicies](https://<SOFTWARE>pybatfish</SOFTWARE>.readthedocs.io/en/latest/notebooks/routingProtocols.html#Test-Route-Policies) question - Direct inspection of routing tables via [routes](https://<SOFTWARE>pybatfish</SOFTWARE>.readthedocs.io/en/latest/notebooks/routingTables.html#Routes) and [bgpRib](https://<SOFTWARE>pybatfish</SOFTWARE>.readthedocs.io/en/latest/notebooks/routingTables.html#BGP-RIB) questions - Querying interfaces via [interfaceProperties](https://<SOFTWARE>pybatfish</SOFTWARE>.readthedocs.io/en/latest/notebooks/configProperties.html#Interface-Properties) question   <SOFTWARE>NetCov</SOFTWARE> supports configuration syntax of the following vendors:  |                    | Interface          | BGP neighbor       | Routing Policy     | Prefix list        | Community list     | As-path list       | |--------------------|--------------------|--------------------|--------------------|--------------------|--------------------|--------------------| | Cisco              | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | | Juniper            | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | | Arista             | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | | Palo Alto Networks | :heavy_check_mark: |                    |                    |                    |                    |                    | | SONiC              |                    | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: |   If you’d like support for additional [vendors](https://<SOFTWARE>pybatfish</SOFTWARE>.readthedocs.io/en/latest/supported_devices.html) (which are supported by <SOFTWARE>Batfish</SOFTWARE> but unsupported by <SOFTWARE>NetCov</SOFTWARE>) or currently-unsupported configuration features, let us know via [GitHub issue](https://github.com/UWNetworksLab/<SOFTWARE>netcov</SOFTWARE>/issues).","[<img src=""screenshot_demo_video.png""  width=""500"">](https://youtube.com/video/FcBD2LhxqOQ)  ## Features  NetCov supports coverage tracking for the following [Batfish questions](https://pybatfish.readthedocs.io/en/latest/questions.html):  - Reachability test via [traceroute](https://pybatfish.readthedocs.io/en/latest/notebooks/forwarding.html#Traceroute) question - Routing policy evaluation via [testRoutePolicies](https://pybatfish.readthedocs.io/en/latest/notebooks/routingProtocols.html#Test-Route-Policies) question - Direct inspection of routing tables via [routes](https://pybatfish.readthedocs.io/en/latest/notebooks/routingTables.html#Routes) and [bgpRib](https://pybatfish.readthedocs.io/en/latest/notebooks/routingTables.html#BGP-RIB) questions - Querying interfaces via [interfaceProperties](https://pybatfish.readthedocs.io/en/latest/notebooks/configProperties.html#Interface-Properties) question   NetCov supports configuration syntax of the following vendors:  |                    | Interface          | BGP neighbor       | Routing Policy     | Prefix list        | Community list     | As-path list       | |--------------------|--------------------|--------------------|--------------------|--------------------|--------------------|--------------------| | Cisco              | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | | Juniper            | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | | Arista             | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | | Palo Alto Networks | :heavy_check_mark: |                    |                    |                    |                    |                    | | SONiC              |                    | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: |   If you’d like support for additional [vendors](https://pybatfish.readthedocs.io/en/latest/supported_devices.html) (which are supported by Batfish but unsupported by NetCov) or currently-unsupported configuration features, let us know via [GitHub issue](https://github.com/UWNetworksLab/netcov/issues).
","[<img src=""screenshot_demo_video.png""  width=""500"">](https://youtube.com/video/FcBD2LhxqOQ)  ## Features  <SOFTWARE>NetCov</SOFTWARE> supports coverage tracking for the following [<SOFTWARE>Batfish</SOFTWARE> questions](https://pybatfish.readthedocs.io/en/latest/questions.html):  - Reachability test via [traceroute](https://pybatfish.readthedocs.io/en/latest/notebooks/forwarding.html#Traceroute) question - Routing policy evaluation via [testRoutePolicies](https://pybatfish.readthedocs.io/en/latest/notebooks/routingProtocols.html#Test-Route-Policies) question - Direct inspection of routing tables via [routes](https://pybatfish.readthedocs.io/en/latest/notebooks/routingTables.html#Routes) and [bgpRib](https://pybatfish.readthedocs.io/en/latest/notebooks/routingTables.html#BGP-RIB) questions - Querying interfaces via [interfaceProperties](https://pybatfish.readthedocs.io/en/latest/notebooks/configProperties.html#Interface-Properties) question   <SOFTWARE>NetCov</SOFTWARE> supports configuration syntax of the following vendors:  |                    | Interface          | BGP neighbor       | Routing Policy     | Prefix list        | Community list     | As-path list       | |--------------------|--------------------|--------------------|--------------------|--------------------|--------------------|--------------------| | <SOFTWARE>Cisco</SOFTWARE>              | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | | <SOFTWARE>Juniper</SOFTWARE>            | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | | <SOFTWARE>Arista</SOFTWARE>             | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | | <SOFTWARE>Palo Alto Networks</SOFTWARE> | :heavy_check_mark: |                    |                    |                    |                    |                    | | <SOFTWARE>SONiC</SOFTWARE>              |                    | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: | :heavy_check_mark: |   If you’d like support for additional [vendors](https://pybatfish.readthedocs.io/en/latest/supported_devices.html) (which are supported by <SOFTWARE>Batfish</SOFTWARE> but unsupported by <SOFTWARE>NetCov</SOFTWARE>) or currently-unsupported configuration features, let us know via [<SOFTWARE>GitHub</SOFTWARE> issue](https://github.com/UWNetworksLab/netcov/issues).
",../results/deepseek-chat/prompt-0/zzz_uwnetworkslab_netcov_main_README.md.tsv\93516f79.txt,0.99978489997849
7,"We'll try to add support, and it would help if you share a configuration example.","We'll try to add support, and it would help if you share a configuration example.","We'll try to add support, and it would help if you share a configuration example.","We'll try to add support, and it would help if you share a configuration example.",../results/deepseek-chat/prompt-0/zzz_uwnetworkslab_netcov_main_README.md.tsv\6114c1c3.txt,1.0
8,You may want to use an [anonymizer](https://github.com/intentionet/netconan) before sharing.,You may want to use an [anonymizer](https://github.com/intentionet/netconan) before sharing.,You may want to use an [anonymizer](https://github.com/intentionet/netconan) before sharing.,You may want to use an [anonymizer](https://github.com/<SOFTWARE>intentionet/netconan</SOFTWARE>) before sharing.,../results/deepseek-chat/prompt-0/zzz_uwnetworkslab_netcov_main_README.md.tsv\192065fd.txt,1.0
9,"NetCov reports configuration coverage as the percentage of configuration lines that are covered, such as:  <img src=""screenshot_aggregate.png""  width=""500"">  NetCov can also report fine-grained coverage results as colored annotations on source configurations (lines in blue are covered, lines in red are not covered):  <img src=""screenshot_annotation.png""  width=""500"">  You can find an example of the coverage report [here](https://rawcdn.githack.com/UWNetworksLab/netcov/main/examples/fattree4/coverage/HTML_REPORT/index.html).     ## Installing NetCov Install NetCov using `pip`.","<SOFTWARE>NetCov</SOFTWARE> reports configuration coverage as the percentage of configuration lines that are covered, such as:  <img src=""screenshot_aggregate.png""  width=""500"">  <SOFTWARE>NetCov</SOFTWARE> can also report fine-grained coverage results as colored annotations on source configurations (lines in blue are covered, lines in red are not covered):  <img src=""screenshot_annotation.png""  width=""500"">  You can find an example of the coverage report [here](https://rawcdn.githack.com/UWNetworksLab/<SOFTWARE>netcov</SOFTWARE>/main/examples/fattree4/coverage/HTML_REPORT/index.html).     ## Installing <SOFTWARE>NetCov</SOFTWARE> Install <SOFTWARE>NetCov</SOFTWARE> using `<SOFTWARE>pip</SOFTWARE>`.","NetCov reports configuration coverage as the percentage of configuration lines that are covered, such as:  <img src=""screenshot_aggregate.png""  width=""500"">  NetCov can also report fine-grained coverage results as colored annotations on source configurations (lines in blue are covered, lines in red are not covered):  <img src=""screenshot_annotation.png""  width=""500"">  You can find an example of the coverage report [here](https://rawcdn.githack.com/UWNetworksLab/netcov/main/examples/fattree4/coverage/HTML_REPORT/index.html).     ## Installing NetCov Install NetCov using pip.
","<SOFTWARE>NetCov</SOFTWARE> reports configuration coverage as the percentage of configuration lines that are covered, such as:  <img src=""screenshot_aggregate.png""  width=""500"">  <SOFTWARE>NetCov</SOFTWARE> can also report fine-grained coverage results as colored annotations on source configurations (lines in blue are covered, lines in red are not covered):  <img src=""screenshot_annotation.png""  width=""500"">  You can find an example of the coverage report [here](https://rawcdn.githack.com/UWNetworksLab/<SOFTWARE>netcov</SOFTWARE>/main/examples/fattree4/coverage/HTML_REPORT/index.html).     ## Installing <SOFTWARE>NetCov</SOFTWARE> Install <SOFTWARE>NetCov</SOFTWARE> using pip.
",../results/deepseek-chat/prompt-0/zzz_uwnetworkslab_netcov_main_README.md.tsv\6e6568a1.txt,0.9905417024935511
10,A virtual environment and Python version 3.7 is recommended.,A virtual environment and <PROGLANG>Python version 3.7</PROGLANG> is recommended.,"A virtual environment and Python version 3.7 is recommended.
","A virtual environment and <PROGLANG>Python</PROGLANG> version 3.7 is recommended.
",../results/deepseek-chat/prompt-0/zzz_uwnetworkslab_netcov_main_README.md.tsv\b99aa732.txt,0.9917355371900827
