sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
5,"Landay, Michael S.","Landay, Michael S.","`Landay, Michael S.`","`<PUBLICATION>Landay, Michael S.</PUBLICATION>`",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\df4fad2f.txt,0.9473684210526315
17,> 🚧  This repo is a work-in-progress research prototype and will continue to be updated!,> 🚧  This repo is a work-in-progress research prototype and will continue to be updated!,🚧  This repo is a work-in-progress research prototype and will continue to be updated!,🚧  This repo is a work-in-progress research prototype and will continue to be updated!,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\48b698b4.txt,0.9885057471264368
19,ModelSketchBook is designed to work with datasets in Pandas DataFrame format.,<SOFTWARE>ModelSketchBook</SOFTWARE> is designed to work with datasets in <SOFTWARE>Pandas</SOFTWARE> DataFrame format.,`ModelSketchBook is designed to work with datasets in Pandas DataFrame format.`,`<SOFTWARE>ModelSketchBook</SOFTWARE> is designed to work with datasets in <PROGLANG>Pandas</PROGLANG> DataFrame format.`,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\8ac7cbb5.txt,0.9871794871794872
20,You can load CSVs to dataframes using the Pandas [`read_csv` function](https://pandas.pydata.org/docs/reference/api/pandas.read_csv.html).,You can load CSVs to dataframes using the <SOFTWARE>Pandas</SOFTWARE> [`read_csv` function](https://<SOFTWARE>pandas</SOFTWARE>.pydata.org/docs/reference/api/<SOFTWARE>pandas</SOFTWARE>.read_csv.html).,You can load CSVs to dataframes using the `Pandas` [`read_csv function`](https://pandas.pydata.org/docs/reference/api/pandas.read_csv.html).,You can load CSVs to dataframes using the `<SOFTWARE>Pandas</SOFTWARE>` [`<SOFTWARE>read_csv</SOFTWARE> function`](https://pandas.pydata.org/docs/reference/api/pandas.read_csv.html).,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\0caba5ee.txt,0.9856115107913669
30,"The current API version requires exactly one ground truth column in the schema, though you can later add datasets that don't contain this ground truth column.","The current API version requires exactly one ground truth column in the schema, though you can later add datasets that don't contain this ground truth column.","The current API version requires exactly one ground truth column in the schema, though you can later add `datasets` that don't contain this ground truth column.","The current API version requires exactly one ground truth column in the schema, though you can later add `<DATASET>datasets</DATASET>` that don't contain this ground truth column.",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\6228d306.txt,0.9937106918238994
32,Please supply your own OpenAI organization and API key if you would like to use GPT-based concepts.,Please supply your own OpenAI organization and API key if you would like to use <SOFTWARE>GPT</SOFTWARE>-based concepts.,Please supply your own `OpenAI` organization and API key if you would like to use `GPT`-based concepts.,Please supply your own `<PROJECT>OpenAI</PROJECT>` organization and API key if you would like to use `<SOFTWARE>GPT</SOFTWARE>`-based concepts.,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\45d4dd37.txt,0.9801980198019802
33,"Otherwise, you can provide empty strings.  ``` sb = msb.create_model_sketchbook(     goal='Example sketchbook goal here',     schema={         # Specify your data schema here         ""picture_url"": msb.InputType.Image,         ""neighborhood_overview"": msb.InputType.Text,         ""description"": msb.InputType.Text,         ""overall_rating"": msb.InputType.GroundTruth,  # Required     },     credentials={         ""organization"": ""org-INSERT"",         ""api_key"": ""sk-INSERT""     } ) ```  ### Add your dataset(s) Then, add your dataset from a Pandas dataframe (recommended: 40-50 rows).","Otherwise, you can provide empty strings.  ``` sb = msb.create_model_sketchbook(     goal='Example sketchbook goal here',     schema={         # Specify your data schema here         ""picture_url"": msb.InputType.Image,         ""neighborhood_overview"": msb.InputType.Text,         ""description"": msb.InputType.Text,         ""overall_rating"": msb.InputType.GroundTruth,  # Required     },     credentials={         ""organization"": ""org-INSERT"",         ""api_key"": ""sk-INSERT""     } ) ```  ### Add your dataset(s) Then, add your dataset from a <SOFTWARE>Pandas</SOFTWARE> dataframe (recommended: 40-50 rows).","```python
Otherwise, you can provide empty strings.  ``` sb = msb.create_model_sketchbook(     goal='Example sketchbook goal here',     schema={         # Specify your data schema here         ""picture_url"": msb.InputType.Image,         ""neighborhood_overview"": msb.InputType.Text,         ""description"": msb.InputType.Text,         ""overall_rating"": msb.InputType.GroundTruth,  # Required     },     credentials={         ""organization"": ""org-INSERT"",         ""api_key"": ""sk-INSERT""     } ) ```  ### Add your dataset(s) Then, add your dataset from a Pandas dataframe (recommended: 40-50 rows).
```","```python
Otherwise, you can provide empty strings.  ``` sb = <SOFTWARE>msb</SOFTWARE>.create_model_sketchbook(     goal='Example sketchbook goal here',     schema={         # Specify your data schema here         ""picture_url"": <SOFTWARE>msb</SOFTWARE>.InputType.Image,         ""neighborhood_overview"": <SOFTWARE>msb</SOFTWARE>.InputType.Text,         ""description"": <SOFTWARE>msb</SOFTWARE>.InputType.Text,         ""overall_rating"": <SOFTWARE>msb</SOFTWARE>.InputType.GroundTruth,  # Required     },     credentials={         ""organization"": ""org-INSERT"",         ""api_key"": ""sk-INSERT""     } ) ```  ### Add your <DATASET>dataset(s)</DATASET> Then, add your <DATASET>dataset</DATASET> from a <SOFTWARE>Pandas</SOFTWARE> dataframe (recommended: 40-50 rows).
```",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\1ac1ef91.txt,0.988155668358714
35,You should also specify exactly one dataset to be the **default dataset** with the `default` argument.,You should also specify exactly one dataset to be the **default dataset** with the `default` argument.,You should also specify exactly one `default dataset` to be the **default dataset** with the `default` argument.,You should also specify exactly one `<DATASET>default dataset</DATASET>` to be the **default dataset** with the `default` argument.,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\a834c909.txt,0.9532710280373832
36,It's recommended that your **training set** be the default dataset.,It's recommended that your **training set** be the default dataset.,It's recommended that your **training set** be the default `dataset`.,It's recommended that your **training set** be the default `<DATASET>dataset</DATASET>`.,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\eb0f7c3f.txt,0.9852941176470589
55,"It also displays a table view that shows the difference between the concept scores for each example in the default dataset.  ``` msb.compare_two_concepts(sb) ```  <img src="".","It also displays a table view that shows the difference between the concept scores for each example in the default dataset.  ``` msb.compare_two_concepts(sb) ```  <img src="".","It also displays a table view that shows the difference between the concept scores for each example in the default `dataset`.  ``` msb.compare_two_concepts(sb) ```  <img src="".","It also displays a table view that shows the difference between the concept scores for each example in the default `<DATASET>dataset</DATASET>`.  ``` msb.compare_two_concepts(sb) ```  <img src="".",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\e4c56525.txt,0.9942857142857143
