sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
1,"<h1 align=""center"">Jury</h1>  <p align=""center""> <a href=""https://pypi.org/project/jury""><img src=""https://img.shields.io/pypi/pyversions/jury"" alt=""Python versions""></a> <a href=""https://pepy.tech/project/jury""><img src=""https://pepy.tech/badge/jury"" alt=""downloads""></a> <a href=""https://pypi.org/project/jury""><img src=""https://img.shields.io/pypi/v/jury?","<h1 align=""center""><SOFTWARE>Jury</SOFTWARE></h1>  <p align=""center""> <a href=""https://<SOFTWARE>pypi</SOFTWARE>.org/project/<SOFTWARE>jury</SOFTWARE>""><img src=""https://img.shields.io/<SOFTWARE>pypi</SOFTWARE>/pyversions/<SOFTWARE>jury</SOFTWARE>"" alt=""<SOFTWARE>Python</SOFTWARE> versions""></a> <a href=""https://pepy.tech/project/<SOFTWARE>jury</SOFTWARE>""><img src=""https://pepy.tech/badge/<SOFTWARE>jury</SOFTWARE>"" alt=""downloads""></a> <a href=""https://<SOFTWARE>pypi</SOFTWARE>.org/project/<SOFTWARE>jury</SOFTWARE>""><img src=""https://img.shields.io/<SOFTWARE>pypi</SOFTWARE>/v/<SOFTWARE>jury</SOFTWARE>?","<h1 align=""center"">Jury</h1>  <p align=""center""> <a href=""https://pypi.org/project/jury""><img src=""https://img.shields.io/pypi/pyversions/jury"" alt=""Python versions""></a> <a href=""https://pepy.tech/project/jury""><img src=""https://pepy.tech/badge/jury"" alt=""downloads""></a> <a href=""https://pypi.org/project/jury""><img src=""https://img.shields.io/pypi/v/jury?","<h1 align=""center"">Jury</h1>  <p align=""center""> <a href=""https://pypi.org/project/jury""><img src=""https://img.shields.io/pypi/pyversions/<PROGLANG>jury</PROGLANG>"" alt=""<PROGLANG>Python</PROGLANG> versions""></a> <a href=""https://pepy.tech/project/jury""><img src=""https://pepy.tech/badge/<SOFTWARE>jury</SOFTWARE>"" alt=""downloads""></a> <a href=""https://pypi.org/project/jury""><img src=""https://img.shields.io/pypi/v/<SOFTWARE>jury</SOFTWARE>?",../results/deepseek-chat/prompt-0/zzz_obss_jury_main_README.md.tsv\80fe2304.txt,1.0
2,"color=blue"" alt=""PyPI version""></a> <a href=""https://github.com/obss/jury/releases/latest""><img alt=""Latest Release"" src=""https://img.shields.io/github/release-date/obss/jury""></a> <a href=""https://colab.research.google.com/github/obss/jury/blob/main/examples/jury_evaluate.ipynb"" target=""_blank""><img alt=""Open in Colab"" src=""https://colab.research.google.com/assets/colab-badge.svg""></a> <br> <a href=""https://github.com/obss/jury/actions""><img alt=""Build status"" src=""https://github.com/obss/jury/actions/workflows/ci.yml/badge.svg""></a> <a href=""https://libraries.io/pypi/jury""><img alt=""Dependencies"" src=""https://img.shields.io/librariesio/github/obss/jury""></a> <a href=""https://github.com/psf/black""><img alt=""Code style: black"" src=""https://img.shields.io/badge/code%20style-black-000000.svg""></a> <a href=""https://github.com/obss/jury/blob/main/LICENSE""><img alt=""License: MIT"" src=""https://img.shields.io/pypi/l/jury""></a> <br> <a href=""https://doi.org/10.48550/arXiv.2310.02040""><img src=""https://img.shields.io/badge/DOI-10.48550%2FarXiv.2310.02040-blue"" alt=""DOI""></a> </p>  A comprehensive toolkit for evaluating NLP experiments offering various automated metrics.","color=blue"" alt=""<SOFTWARE>PyPI</SOFTWARE> version""></a> <a href=""https://github.com/obss/<SOFTWARE>jury</SOFTWARE>/releases/latest""><img alt=""Latest Release"" src=""https://img.shields.io/github/release-date/obss/<SOFTWARE>jury</SOFTWARE>""></a> <a href=""https://colab.research.google.com/github/obss/<SOFTWARE>jury</SOFTWARE>/blob/main/examples/<SOFTWARE>jury</SOFTWARE>_evaluate.ipynb"" target=""_blank""><img alt=""Open in Colab"" src=""https://colab.research.google.com/assets/colab-badge.svg""></a> <br> <a href=""https://github.com/obss/<SOFTWARE>jury</SOFTWARE>/actions""><img alt=""Build status"" src=""https://github.com/obss/<SOFTWARE>jury</SOFTWARE>/actions/workflows/ci.yml/badge.svg""></a> <a href=""https://libraries.io/<SOFTWARE>pypi</SOFTWARE>/<SOFTWARE>jury</SOFTWARE>""><img alt=""Dependencies"" src=""https://img.shields.io/librariesio/github/obss/<SOFTWARE>jury</SOFTWARE>""></a> <a href=""https://github.com/psf/<SOFTWARE>black</SOFTWARE>""><img alt=""Code style: black"" src=""https://img.shields.io/badge/code%20style-black-000000.svg""></a> <a href=""https://github.com/obss/<SOFTWARE>jury</SOFTWARE>/blob/main/LICENSE""><img alt=""License: <LICENSE>MIT</LICENSE>"" src=""https://img.shields.io/<SOFTWARE>pypi</SOFTWARE>/l/<SOFTWARE>jury</SOFTWARE>""></a> <br> <a href=""https://doi.org/10.48550/arXiv.2310.02040""><img src=""https://img.shields.io/badge/DOI-10.48550%2FarXiv.2310.02040-blue"" alt=""DOI""></a> </p>  A comprehensive toolkit for evaluating NLP experiments offering various automated metrics.","color=blue"" alt=""PyPI version""></a> <a href=""https://github.com/obss/jury/releases/latest""><img alt=""Latest Release"" src=""https://img.shields.io/github/release-date/obss/jury""></a> <a href=""https://colab.research.google.com/github/obss/jury/blob/main/examples/jury_evaluate.ipynb"" target=""_blank""><img alt=""Open in Colab"" src=""https://colab.research.google.com/assets/colab-badge.svg""></a> <br> <a href=""https://github.com/obss/jury/actions""><img alt=""Build status"" src=""https://github.com/obss/jury/actions/workflows/ci.yml/badge.svg""></a> <a href=""https://libraries.io/pypi/jury""><img alt=""Dependencies"" src=""https://img.shields.io/librariesio/github/obss/jury""></a> <a href=""https://github.com/psf/black""><img alt=""Code style: black"" src=""https://img.shields.io/badge/code%20style-black-000000.svg""></a> <a href=""https://github.com/obss/jury/blob/main/LICENSE""><img alt=""License: MIT"" src=""https://img.shields.io/pypi/l/jury""></a> <br> <a href=""https://doi.org/10.48550/arXiv.2310.02040""><img src=""https://img.shields.io/badge/DOI-10.48550%2FarXiv.2310.02040-blue"" alt=""DOI""></a> </p>  A comprehensive toolkit for evaluating NLP experiments offering various automated metrics.","color=blue"" alt=""PyPI version""></a> <a href=""https://github.com/obss/jury/releases/latest""><img alt=""Latest Release"" src=""https://img.shields.io/github/release-date/obss/jury""></a> <a href=""https://colab.research.google.com/github/obss/jury/blob/main/examples/jury_evaluate.ipynb"" target=""_blank""><img alt=""Open in Colab"" src=""https://colab.research.google.com/assets/colab-badge.svg""></a> <br> <a href=""https://github.com/obss/jury/actions""><img alt=""Build status"" src=""https://github.com/obss/jury/actions/workflows/ci.yml/badge.svg""></a> <a href=""https://libraries.io/pypi/jury""><img alt=""Dependencies"" src=""https://img.shields.io/librariesio/github/obss/jury""></a> <a href=""https://github.com/psf/black""><img alt=""Code style: black"" src=""https://img.shields.io/badge/code%20style-black-000000.svg""></a> <a href=""https://github.com/obss/jury/blob/main/LICENSE""><img alt=""License: MIT"" src=""https://img.shields.io/pypi/l/jury""></a> <br> <a href=""https://doi.org/10.48550/arXiv.2310.02040""><img src=""https://img.shields.io/badge/DOI-10.48550%2FarXiv.2310.02040-blue"" alt=""DOI""></a> </p>  A comprehensive toolkit for evaluating NLP experiments offering various automated metrics.",../results/deepseek-chat/prompt-0/zzz_obss_jury_main_README.md.tsv\03a707fc.txt,1.0
3,Jury offers a smooth and easy-to-use interface.,<SOFTWARE>Jury</SOFTWARE> offers a smooth and easy-to-use interface.,`Jury offers a smooth and easy-to-use interface.`,`Jury offers a smooth and easy-to-use interface.`,../results/deepseek-chat/prompt-0/zzz_obss_jury_main_README.md.tsv\3ad0a21a.txt,0.9791666666666666
4,"It uses a more advanced version of [evaluate](https://github.com/huggingface/evaluate/) design for underlying metric computation, so that adding custom metric is easy as extending proper class.","It uses a more advanced version of [<SOFTWARE>evaluate</SOFTWARE>](https://github.com/huggingface/<SOFTWARE>evaluate</SOFTWARE>/) design for underlying metric computation, so that adding custom metric is easy as extending proper class.","It uses a more advanced version of `evaluate`(https://github.com/huggingface/evaluate/) design for underlying metric computation, so that adding custom metric is easy as extending proper class.","It uses a more advanced version of `<SOFTWARE>evaluate</SOFTWARE>`(https://github.com/huggingface/<SOFTWARE>evaluate</SOFTWARE>/) design for underlying metric computation, so that adding custom metric is easy as extending proper class.",../results/deepseek-chat/prompt-0/zzz_obss_jury_main_README.md.tsv\583e6f9e.txt,0.9896373056994818
5,Main advantages that Jury offers are:  - Easy to use for any NLP project. - Unified structure for computation input across all metrics. - Calculate many metrics at once. - Metrics calculations can be handled concurrently to save processing time. - It seamlessly supports evaluation for multiple predictions/multiple references.,Main advantages that <SOFTWARE>Jury</SOFTWARE> offers are:  - Easy to use for any NLP project. - Unified structure for computation input across all metrics. - Calculate many metrics at once. - Metrics calculations can be handled concurrently to save processing time. - It seamlessly supports evaluation for multiple predictions/multiple references.,Main advantages that Jury offers are:  - Easy to use for any NLP project. - Unified structure for computation input across all metrics. - Calculate many metrics at once. - Metrics calculations can be handled concurrently to save processing time. - It seamlessly supports evaluation for multiple predictions/multiple references.,Main advantages that Jury offers are:  - Easy to use for any <PROGLANG>NLP</PROGLANG> project. - Unified structure for computation input across all <EVALMETRIC>metrics</EVALMETRIC>. - Calculate many <EVALMETRIC>metrics</EVALMETRIC> at once. - <EVALMETRIC>Metrics</EVALMETRIC> calculations can be handled concurrently to save processing time. - It seamlessly supports evaluation for multiple predictions/multiple references.,../results/deepseek-chat/prompt-0/zzz_obss_jury_main_README.md.tsv\a79dabc0.txt,1.0
6,"To see more, check the [official Jury blog post](https://medium.com/codable/jury-evaluating-performance-of-nlg-models-730eb9c9999f).  ## 🔥  News  * (2024.05.29) [Retraction Watch Post](https://retractionwatch.com/2024/05/29/caught-by-a-reviewer-a-plagiarizing-deep-learning-paper-lingers/) regarding retraction of a paper has been posted.","To see more, check the [official Jury blog post](https://medium.com/codable/jury-evaluating-performance-of-nlg-models-730eb9c9999f).  ## 🔥  News  * (2024.05.29) [Retraction Watch Post](https://retractionwatch.com/2024/05/29/caught-by-a-reviewer-a-plagiarizing-deep-learning-paper-lingers/) regarding retraction of a paper has been posted.","To see more, check the [official Jury blog post](https://medium.com/codable/jury-evaluating-performance-of-nlg-models-730eb9c9999f).  ## 🔥  News  * (2024.05.29) [Retraction Watch Post](https://retractionwatch.com/2024/05/29/caught-by-a-reviewer-a-plagiarizing-deep-learning-paper-lingers/) regarding retraction of a paper has been posted.","To see more, check the [official <PROJECT>Jury</PROJECT> blog post](https://medium.com/codable/<PROJECT>jury</PROJECT>-evaluating-performance-of-nlg-models-730eb9c9999f).  ## 🔥  News  * (2024.05.29) [<PUBLICATION>Retraction Watch Post</PUBLICATION>](https://retractionwatch.com/2024/05/29/caught-by-a-reviewer-a-plagiarizing-deep-learning-paper-lingers/) regarding retraction of a paper has been posted.",../results/deepseek-chat/prompt-0/zzz_obss_jury_main_README.md.tsv\7748bde8.txt,1.0
7,[The plagiarised paper](https://aclanthology.org/2022.coling-1.306.pdf) has been retracted. * (2023.10.03) Jury paper is out currently is on [arxiv](https://arxiv.org/abs/2310.02040).,[The plagiarised paper](https://aclanthology.org/2022.coling-1.306.pdf) has been retracted. * (2023.10.03) <SOFTWARE>Jury</SOFTWARE> paper is out currently is on [arxiv](https://arxiv.org/abs/2310.02040).,[The plagiarised paper](https://aclanthology.org/2022.coling-1.306.pdf) has been retracted. * (2023.10.03) Jury paper is out currently is on [arxiv](https://arxiv.org/abs/2310.02040).,[The plagiarised paper](https://aclanthology.org/2022.coling-1.306.pdf) has been retracted. * (2023.10.03) <PUBLICATION>Jury paper</PUBLICATION> is out currently is on [arxiv](https://arxiv.org/abs/2310.02040).,../results/deepseek-chat/prompt-0/zzz_obss_jury_main_README.md.tsv\7646eddb.txt,1.0
8,"Please cite this paper if your work use Jury, and if your publication material will be submitted to the venues after this date","Please cite this paper if your work use <SOFTWARE>Jury</SOFTWARE>, and if your publication material will be submitted to the venues after this date","`Please cite this paper if your work use Jury, and if your publication material will be submitted to the venues after this date`","`Please cite this paper if your work use <SOFTWARE>Jury</SOFTWARE>, and if your <PUBLICATION>publication material</PUBLICATION> will be submitted to the venues after this date`",../results/deepseek-chat/prompt-0/zzz_obss_jury_main_README.md.tsv\6870ec74.txt,0.9921259842519685
9,.,.,.,.,../results/deepseek-chat/prompt-0/zzz_obss_jury_main_README.md.tsv\cdb4ee2a.txt,1.0
10,* (2023.07.30) **Public notice:** You can reach our official [Public Notice](https://docs.google.com/document/d/1mFFT0cR8BUHKJki8mAg6b36QhmsRxvKR3pwOlcxbnss/edit?,* (2023.07.30) **Public notice:** You can reach our official [Public Notice](https://docs.google.com/document/d/1mFFT0cR8BUHKJki8mAg6b36QhmsRxvKR3pwOlcxbnss/edit?,* (2023.07.30) **Public notice:** You can reach our official [Public Notice](https://docs.google.com/document/d/1mFFT0cR8BUHKJki8mAg6b36QhmsRxvKR3pwOlcxbnss/edit?,* (2023.07.30) **Public notice:** You can reach our official [Public Notice](https://docs.google.com/document/d/1mFFT0cR8BUHKJki8mAg6b36QhmsRxvKR3pwOlcxbnss/edit?,../results/deepseek-chat/prompt-0/zzz_obss_jury_main_README.md.tsv\a4a1440c.txt,1.0
