sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
1,### Vertex-Enriched Graph Neural Network (VEGNN)   This is my work directory of our submission to Machine Learning Journal.,### Vertex-Enriched Graph Neural Network (VEGNN)   This is my work directory of our submission to Machine Learning Journal.,"### Vertex-Enriched Graph Neural Network (VEGNN)   This is my work directory of our submission to Machine Learning Journal.
","### <SOFTWARE>Vertex-Enriched Graph Neural Network (VEGNN)</SOFTWARE>   This is my work directory of our submission to <PUBLICATION>Machine Learning Journal</PUBLICATION>.
",../results/deepseek-chat/prompt-0/zzz_tirtharajdash_VEGNN_master_README.md.tsv\43127c4c.txt,0.9959514170040485
2,The work is based on the Vertex-Enrichment process of Graph Neural Networks.,The work is based on the Vertex-Enrichment process of Graph Neural Networks.,The work is based on the Vertex-Enrichment process of Graph Neural Networks.,The work is based on the Vertex-Enrichment process of <SOFTWARE>Graph Neural Networks</SOFTWARE>.,../results/deepseek-chat/prompt-0/zzz_tirtharajdash_VEGNN_master_README.md.tsv\2393146b.txt,1.0
3,That is: augmenting the node features with relational-features obtained by using symbolic domain-knowledge.,That is: augmenting the node features with relational-features obtained by using symbolic domain-knowledge.,That is: augmenting the node features with relational-features obtained by using symbolic domain-knowledge.,That is: augmenting the node features with relational-features obtained by using symbolic domain-knowledge.,../results/deepseek-chat/prompt-0/zzz_tirtharajdash_VEGNN_master_README.md.tsv\5f29eab9.txt,1.0
4,We treat these symbolic relations as hyperedges meaning any relation or a relational feature is a hyperedge.,We treat these symbolic relations as hyperedges meaning any relation or a relational feature is a hyperedge.,We treat these symbolic relations as hyperedges meaning any relation or a relational feature is a hyperedge.,We treat these symbolic relations as hyperedges meaning any relation or a relational feature is a hyperedge.,../results/deepseek-chat/prompt-0/zzz_tirtharajdash_VEGNN_master_README.md.tsv\7fd58cf1.txt,1.0
5,"For more information on this, please go through our paper.","For more information on this, please go through our paper.","For more information on this, please go through our paper.","For more information on this, please go through our <PUBLICATION>paper</PUBLICATION>.",../results/deepseek-chat/prompt-0/zzz_tirtharajdash_VEGNN_master_README.md.tsv\3fa62f1d.txt,1.0
6,We will be updating new experiments that we have conducted (or will conduct) in some other repository.,We will be updating new experiments that we have conducted (or will conduct) in some other repository.,We will be updating new experiments that we have conducted (or will conduct) in some other repository.,We will be updating new experiments that we have conducted (or will conduct) in some other repository.,../results/deepseek-chat/prompt-0/zzz_tirtharajdash_VEGNN_master_README.md.tsv\f44a7624.txt,1.0
7,"We shall update this README accordingly.   #### Machine, Tools and Requirements  Machine specification:    * `Machine: Dell 5810`   * `RAM: 64GB`   * `Processor: Intel 16-Core Xeon (3.10GHz)`   * `GPU: NVIDIA P4000 (8GB VRAM)`   * `OS: Ubuntu Linux 16.04.6 LTS (64bit)`  Tools used in this work:    * `Editor: vi/vim`   * `Execution: Linux-Shell`   * `MATLAB R2018b (64bit)`   * `Prolog compiler: YAP 6.2.2`   * `ILP Engine: Aleph`   * `CUDA 10.1.105`   * `Python 3.7.6`  Python Libraries:     * `torch 1.4.0`   * `torch_geometric 1.2.1`   * `numpy 1.18.1`   #### Source Data  There are 73 problems obtained from NCI.","We shall update this README accordingly.   #### Machine, Tools and Requirements  Machine specification:    * `Machine: Dell 5810`   * `RAM: 64GB`   * `Processor: Intel 16-Core Xeon (3.10GHz)`   * `GPU: NVIDIA P4000 (8GB VRAM)`   * `OS: Ubuntu Linux 16.04.6 LTS (64bit)`  Tools used in this work:    * `Editor: <SOFTWARE>vi/vim</SOFTWARE>`   * `Execution: <SOFTWARE>Linux-Shell</SOFTWARE>`   * `<SOFTWARE>MATLAB R2018b</SOFTWARE> (64bit)`   * `Prolog compiler: <SOFTWARE>YAP 6.2.2</SOFTWARE>`   * `ILP Engine: <SOFTWARE>Aleph</SOFTWARE>`   * `<SOFTWARE>CUDA 10.1.105</SOFTWARE>`   * `<PROGLANG>Python 3.7.6</PROGLANG>`  <PROGLANG>Python</PROGLANG> Libraries:     * `<SOFTWARE>torch 1.4.0</SOFTWARE>`   * `<SOFTWARE>torch_geometric 1.2.1</SOFTWARE>`   * `<SOFTWARE>numpy 1.18.1</SOFTWARE>`   #### Source Data  There are 73 problems obtained from NCI.","We shall update this README accordingly.   #### Machine, Tools and Requirements  Machine specification:    * Machine: Dell 5810   * RAM: 64GB   * Processor: Intel 16-Core Xeon (3.10GHz)   * GPU: NVIDIA P4000 (8GB VRAM)   * OS: Ubuntu Linux 16.04.6 LTS (64bit)  Tools used in this work:    * Editor: vi/vim   * Execution: Linux-Shell   * MATLAB R2018b (64bit)   * Prolog compiler: YAP 6.2.2   * ILP Engine: Aleph   * CUDA 10.1.105   * Python 3.7.6  Python Libraries:     * torch 1.4.0   * torch_geometric 1.2.1   * numpy 1.18.1   #### Source Data  There are 73 problems obtained from NCI.
","We shall update this README accordingly.   #### Machine, Tools and Requirements  Machine specification:    * Machine: Dell 5810   * RAM: 64GB   * Processor: Intel 16-Core Xeon (3.10GHz)   * GPU: NVIDIA P4000 (8GB VRAM)   * OS: Ubuntu Linux 16.04.6 LTS (64bit)  Tools used in this work:    * Editor: vi/vim   * Execution: Linux-Shell   * <SOFTWARE>MATLAB R2018b (64bit)</SOFTWARE>   * <SOFTWARE>Prolog compiler: YAP 6.2.2</SOFTWARE>   * <SOFTWARE>ILP Engine: Aleph</SOFTWARE>   * <SOFTWARE>CUDA 10.1.105</SOFTWARE>   * <PROGLANG>Python 3.7.6</PROGLANG>  Python Libraries:     * <SOFTWARE>torch 1.4.0</SOFTWARE>   * <SOFTWARE>torch_geometric 1.2.1</SOFTWARE>   * <SOFTWARE>numpy 1.18.1</SOFTWARE>   #### Source Data  There are 73 problems obtained from NCI.
",../results/deepseek-chat/prompt-0/zzz_tirtharajdash_VEGNN_master_README.md.tsv\a55a3752.txt,0.8746887966804979
8,The data source including the extracted domain relations will be made available somewhere else (non-GitHub site) due to storage issues.,The data source including the extracted domain relations will be made available somewhere else (non-GitHub site) due to storage issues.,The data source including the extracted domain relations will be made available somewhere else (non-GitHub site) due to storage issues.,The data source including the extracted domain relations will be made available somewhere else (non-GitHub site) due to storage issues.,../results/deepseek-chat/prompt-0/zzz_tirtharajdash_VEGNN_master_README.md.tsv\138bdce6.txt,1.0
9,"Temporarity, this is hosted in the Google Drive: [DataForVEGNN](https://drive.google.com/file/d/1eJrq_kvD2UmWiWe6F3C3Ire0fbv6CNrm/view?","Temporarity, this is hosted in the <SOFTWARE>Google Drive:</SOFTWARE> [DataForVEGNN](https://drive.google.com/file/d/1eJrq_kvD2UmWiWe6F3C3Ire0fbv6CNrm/view?","Temporarity, this is hosted in the Google Drive: [DataForVEGNN](https://drive.google.com/file/d/1eJrq_kvD2UmWiWe6F3C3Ire0fbv6CNrm/view?
","Temporarity, this is hosted in the Google Drive: [<DATASET>DataForVEGNN</DATASET>](https://drive.google.com/file/d/1eJrq_kvD2UmWiWe6F3C3Ire0fbv6CNrm/view?
",../results/deepseek-chat/prompt-0/zzz_tirtharajdash_VEGNN_master_README.md.tsv\a3f9f8fd.txt,0.996309963099631
10,usp=sharing).,usp=sharing).,"usp=sharing).
","usp=sharing).
",../results/deepseek-chat/prompt-0/zzz_tirtharajdash_VEGNN_master_README.md.tsv\e4c0f51a.txt,0.9629629629629629
