sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
0,  ,  ,style=plastic)  !,style=plastic)  !,../results/deepseek-chat/prompt-0/zzz_benedekrozemberczki_karateclub_master_README.md.tsv\ca1425fb.txt,0.21052631578947367
1,!,!,!,!,../results/deepseek-chat/prompt-0/zzz_benedekrozemberczki_karateclub_master_README.md.tsv\bb7208bc.txt,1.0
2,[Version](https://badge.fury.io/py/karateclub.svg?,[Version](https://badge.fury.io/py/<SOFTWARE>karateclub</SOFTWARE>.svg?,"[Version](https://badge.fury.io/py/karateclub.svg?
","[Version](https://badge.fury.io/py/<SOFTWARE>karateclub</SOFTWARE>.svg?
",../results/deepseek-chat/prompt-0/zzz_benedekrozemberczki_karateclub_master_README.md.tsv\a228d801.txt,0.9900990099009901
3,style=plastic)  !,style=plastic)  !,style=plastic)  !,style=plastic)  !,../results/deepseek-chat/prompt-0/zzz_benedekrozemberczki_karateclub_master_README.md.tsv\ca1425fb.txt,1.0
4,[License](https://img.shields.io/github/license/benedekrozemberczki/karateclub.svg) [!,[License](https://img.shields.io/github/license/benedekrozemberczki/<SOFTWARE>karateclub</SOFTWARE>.svg) [!,"[License](https://img.shields.io/github/license/benedekrozemberczki/karateclub.svg) [!
","[<LICENSE>License</LICENSE>](https://img.shields.io/github/license/benedekrozemberczki/karateclub.svg) [!
",../results/deepseek-chat/prompt-0/zzz_benedekrozemberczki_karateclub_master_README.md.tsv\3380b34d.txt,0.9942196531791907
5,[repo size](https://img.shields.io/github/repo-size/benedekrozemberczki/karateclub.svg)](https://github.com/benedekrozemberczki/karateclub/archive/master.zip)  [!,[repo size](https://img.shields.io/github/repo-size/benedekrozemberczki/<SOFTWARE>karateclub</SOFTWARE>.svg)](https://github.com/benedekrozemberczki/<SOFTWARE>karateclub</SOFTWARE>/archive/master.zip)  [!,"[repo size](https://img.shields.io/github/repo-size/benedekrozemberczki/karateclub.svg)](https://github.com/benedekrozemberczki/karateclub/archive/master.zip)  [!
","[repo size](https://img.shields.io/github/repo-size/benedekrozemberczki/karateclub.svg)](https://github.com/benedekrozemberczki/karateclub/archive/master.zip)  [!
",../results/deepseek-chat/prompt-0/zzz_benedekrozemberczki_karateclub_master_README.md.tsv\7921e67f.txt,0.9969230769230769
6,[Arxiv](https://img.shields.io/badge/ArXiv-2003.04819-orange.svg)](https://arxiv.org/abs/2003.04819) [!,[Arxiv](https://img.shields.io/badge/ArXiv-2003.04819-orange.svg)](https://arxiv.org/abs/2003.04819) [!,"[Arxiv](https://img.shields.io/badge/ArXiv-2003.04819-orange.svg)](https://arxiv.org/abs/2003.04819) [!
","[<PUBLICATION>Arxiv</PUBLICATION>](https://img.shields.io/badge/ArXiv-2003.04819-orange.svg)](https://arxiv.org/abs/2003.04819) [!
",../results/deepseek-chat/prompt-0/zzz_benedekrozemberczki_karateclub_master_README.md.tsv\2ae83101.txt,0.9951690821256038
7,[build badge](https://github.com/benedekrozemberczki/karateclub/workflows/CI/badge.svg)](https://github.com/benedekrozemberczki/karateclub/actions?,[build badge](https://github.com/benedekrozemberczki/<SOFTWARE>karateclub</SOFTWARE>/workflows/CI/badge.svg)](https://github.com/benedekrozemberczki/<SOFTWARE>karateclub</SOFTWARE>/actions?,"[build badge](https://github.com/benedekrozemberczki/karateclub/workflows/CI/badge.svg)](https://github.com/benedekrozemberczki/karateclub/actions?
","[build badge](https://github.com/benedekrozemberczki/<PROJECT>karateclub</PROJECT>/workflows/CI/badge.svg)](https://github.com/benedekrozemberczki/<PROJECT>karateclub</PROJECT>/actions?
",../results/deepseek-chat/prompt-0/zzz_benedekrozemberczki_karateclub_master_README.md.tsv\886465e3.txt,0.9966101694915255
8,query=workflow%3ACI)  [!,query=workflow%3ACI)  [!,"query=workflow%3ACI)  [!
","query=workflow%3ACI)  [!
",../results/deepseek-chat/prompt-0/zzz_benedekrozemberczki_karateclub_master_README.md.tsv\1a0dbb0a.txt,0.9795918367346939
9,[coverage badge](https://codecov.io/gh/benedekrozemberczki/karateclub/branch/master/graph/badge.svg)](https://codecov.io/github/benedekrozemberczki/karateclub?,[coverage badge](https://codecov.io/gh/benedekrozemberczki/<SOFTWARE>karateclub</SOFTWARE>/branch/master/graph/badge.svg)](https://codecov.io/github/benedekrozemberczki/<SOFTWARE>karateclub</SOFTWARE>?,"[coverage badge](https://codecov.io/gh/benedekrozemberczki/karateclub/branch/master/graph/badge.svg)](https://codecov.io/github/benedekrozemberczki/karateclub?
","[coverage badge](https://codecov.io/gh/benedekrozemberczki/<PROJECT>karateclub</PROJECT>/branch/master/graph/badge.svg)](https://codecov.io/github/benedekrozemberczki/<PROJECT>karateclub</PROJECT>?
",../results/deepseek-chat/prompt-0/zzz_benedekrozemberczki_karateclub_master_README.md.tsv\60ed26fd.txt,0.9968652037617555
