sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
1,"# EvPSNet: Evidential Panoptic Segmentation Network for Uncertainy-aware Panoptic Segmentation  EvPSNet is the first approach to tackle the task of uncertainty-aware panoptic segmentation, with an aim to provide per-pixel semantic and instance label together with per-pixel panoptic uncertainty estimation.  !","# <PROJECT>EvPSNet</PROJECT>: Evidential Panoptic Segmentation Network for <PUBLICATION>Uncertainy-aware Panoptic Segmentation</PUBLICATION>  <PROJECT>EvPSNet</PROJECT> is the first approach to tackle the task of uncertainty-aware panoptic segmentation, with an aim to provide per-pixel semantic and instance label together with per-pixel panoptic uncertainty estimation.  !","# EvPSNet: Evidential Panoptic Segmentation Network for Uncertainy-aware Panoptic Segmentation  EvPSNet is the first approach to tackle the task of uncertainty-aware panoptic segmentation, with an aim to provide per-pixel semantic and instance label together with per-pixel panoptic uncertainty estimation.  !","# <SOFTWARE>EvPSNet</SOFTWARE>: Evidential Panoptic Segmentation Network for Uncertainy-aware Panoptic Segmentation  <SOFTWARE>EvPSNet</SOFTWARE> is the first approach to tackle the task of uncertainty-aware panoptic segmentation, with an aim to provide per-pixel semantic and instance label together with per-pixel panoptic uncertainty estimation.  !",../results/deepseek-chat/prompt-0/zzz_kshitij3112_evpsnet_main_README.md.tsv\9351af1d.txt,1.0
2,[Illustration of EvPSNet](.,[Illustration of <PROJECT>EvPSNet</PROJECT>](.,[Illustration of EvPSNet](.,[Illustration of EvPSNet](.,../results/deepseek-chat/prompt-0/zzz_kshitij3112_evpsnet_main_README.md.tsv\2b133aea.txt,1.0
3,/images/intro.png)  This repository contains the **PyTorch implementation** of our RAL'2023 paper [Uncertainty-aware Panoptic Segmentation](https://arxiv.org/abs/2206.14554).,/images/intro.png)  This repository contains the **<SOFTWARE>PyTorch</SOFTWARE> implementation** of our <CONFERENCE>RAL'2023</CONFERENCE> paper [<PUBLICATION>Uncertainty-aware Panoptic Segmentation</PUBLICATION>](https://arxiv.org/abs/2206.14554).,/images/intro.png)  This repository contains the **PyTorch implementation** of our RAL'2023 paper [Uncertainty-aware Panoptic Segmentation](https://arxiv.org/abs/2206.14554).,/images/intro.png)  This repository contains the **<PROGLANG>PyTorch</PROGLANG> implementation** of our <PUBLICATION>RAL'2023 paper [Uncertainty-aware Panoptic Segmentation](https://arxiv.org/abs/2206.14554)</PUBLICATION>.,../results/deepseek-chat/prompt-0/zzz_kshitij3112_evpsnet_main_README.md.tsv\3c57216b.txt,1.0
4,"The repository builds on [EfficientPS](https://github.com/DeepSceneSeg/EfficientPS), [mmdetection](https://github.com/open-mmlab/mmdetection) and [gen-efficientnet-pytorch](https://github.com/rwightman/gen-efficientnet-pytorch) codebases.","The repository builds on [<PROJECT>EfficientPS</PROJECT>](https://github.com/DeepSceneSeg/<PROJECT>EfficientPS</PROJECT>), [<PROJECT>mmdetection</PROJECT>](https://github.com/open-mmlab/<PROJECT>mmdetection</PROJECT>) and [gen-efficientnet-<SOFTWARE>pytorch</SOFTWARE>](https://github.com/rwightman/gen-efficientnet-<SOFTWARE>pytorch</SOFTWARE>) codebases.","The repository builds on [EfficientPS](https://github.com/DeepSceneSeg/EfficientPS), [mmdetection](https://github.com/open-mmlab/mmdetection) and [gen-efficientnet-pytorch](https://github.com/rwightman/gen-efficientnet-pytorch) codebases.","The repository builds on [<SOFTWARE>EfficientPS</SOFTWARE>](https://github.com/DeepSceneSeg/<SOFTWARE>EfficientPS</SOFTWARE>), [<SOFTWARE>mmdetection</SOFTWARE>](https://github.com/open-mmlab/<SOFTWARE>mmdetection</SOFTWARE>) and [<SOFTWARE>gen-efficientnet-pytorch</SOFTWARE>](https://github.com/rwightman/<SOFTWARE>gen-efficientnet-pytorch</SOFTWARE>) codebases.",../results/deepseek-chat/prompt-0/zzz_kshitij3112_evpsnet_main_README.md.tsv\f62cfa31.txt,1.0
5,"If you find the code useful for your research, please consider citing our paper: ``` @article{sirohi2023uncertainty,   title={Uncertainty-aware panoptic segmentation},   author={Sirohi, Kshitij and Marvi, Sajad and B{\""u}scher, Daniel and Burgard, Wolfram},   journal={IEEE Robotics and Automation Letters},   volume={8},   number={5},   pages={2629--2636},   year={2023},   publisher={IEEE} } ```  ## System Requirements * Linux  * Python 3.7 * PyTorch 1.7 * CUDA 10.2 * GCC 7 or 8  **IMPORTANT NOTE**: These requirements are not necessarily mandatory.","If you find the code useful for your research, please consider citing our paper: ``` @article{sirohi2023uncertainty,   title={<PUBLICATION>Uncertainty-aware panoptic segmentation</PUBLICATION>},   author={Sirohi, Kshitij and Marvi, Sajad and B{\""u}scher, Daniel and Burgard, Wolfram},   journal={IEEE Robotics and Automation Letters},   volume={8},   number={5},   pages={2629--2636},   year={2023},   publisher={IEEE} } ```  ## System Requirements * Linux  * <SOFTWARE>Python 3.7</SOFTWARE> * <SOFTWARE>PyTorch 1.7</SOFTWARE> * <SOFTWARE>CUDA 10.2</SOFTWARE> * <SOFTWARE>GCC 7</SOFTWARE> or 8  **IMPORTANT NOTE**: These requirements are not necessarily mandatory.","If you find the code useful for your research, please consider citing our paper: ``` @article{sirohi2023uncertainty,   title={Uncertainty-aware panoptic segmentation},   author={Sirohi, Kshitij and Marvi, Sajad and B{\""u}scher, Daniel and Burgard, Wolfram},   journal={IEEE Robotics and Automation Letters},   volume={8},   number={5},   pages={2629--2636},   year={2023},   publisher={IEEE} } ```  ## System Requirements * Linux  * Python 3.7 * PyTorch 1.7 * CUDA 10.2 * GCC 7 or 8  **IMPORTANT NOTE**: These requirements are not necessarily mandatory.","If you find the code useful for your research, please consider citing our paper: ``` @article{sirohi2023uncertainty,   title={<PUBLICATION>Uncertainty-aware panoptic segmentation</PUBLICATION>},   author={Sirohi, Kshitij and Marvi, Sajad and B{\""u}scher, Daniel and Burgard, Wolfram},   journal={<PUBLICATION>IEEE Robotics and Automation Letters</PUBLICATION>},   volume={8},   number={5},   pages={2629--2636},   year={2023},   publisher={IEEE} } ```  ## System Requirements * Linux  * <PROGLANG>Python</PROGLANG> 3.7 * <SOFTWARE>PyTorch</SOFTWARE> 1.7 * <SOFTWARE>CUDA</SOFTWARE> 10.2 * <SOFTWARE>GCC</SOFTWARE> 7 or 8  **IMPORTANT NOTE**: These requirements are not necessarily mandatory.",../results/deepseek-chat/prompt-0/zzz_kshitij3112_evpsnet_main_README.md.tsv\43f48682.txt,1.0
6,"However, we have only tested the code under the above settings and cannot provide support for other setups.  ## Installation a.","However, we have only tested the code under the above settings and cannot provide support for other setups.  ## Installation a.","However, we have only tested the code under the above settings and cannot provide support for other setups.  ## Installation a.","However, we have only tested the code under the above settings and cannot provide support for other setups.  ## Installation a.",../results/deepseek-chat/prompt-0/zzz_kshitij3112_evpsnet_main_README.md.tsv\d05d3362.txt,1.0
7,Create a conda virtual environment from the provided environment.yml and activate it.,Create a conda virtual environment from the provided environment.yml and activate it.,Create a conda virtual environment from the provided environment.yml and activate it.,Create a conda virtual environment from the provided environment.yml and activate it.,../results/deepseek-chat/prompt-0/zzz_kshitij3112_evpsnet_main_README.md.tsv\a0922bcf.txt,1.0
8,```shell git clone https://github.com/kshitij3112/EvPSNet.git cd EvPSNet conda env create -n EvPSnet_env --file=environment.yml conda activate EvPSnet_env ``` b.,```shell git clone https://github.com/kshitij3112/<PROJECT>EvPSNet</PROJECT>.git cd <PROJECT>EvPSNet</PROJECT> conda env create -n <PROJECT>EvPSnet</PROJECT>_env --file=environment.yml conda activate <PROJECT>EvPSnet</PROJECT>_env ``` b.,"```shell git clone https://github.com/kshitij3112/EvPSNet.git cd EvPSNet conda env create -n EvPSnet_env --file=environment.yml conda activate EvPSnet_env ``` b.
```","```shell git clone https://github.com/kshitij3112/<SOFTWARE>EvPSNet</SOFTWARE>.git cd <SOFTWARE>EvPSNet</SOFTWARE> conda env create -n EvPSnet_env --file=environment.yml conda activate EvPSnet_env ``` b.
```",../results/deepseek-chat/prompt-0/zzz_kshitij3112_evpsnet_main_README.md.tsv\41e3a641.txt,0.9877300613496932
9,Install all other dependencies using pip: ```bash pip install -r requirements.txt ``` c.,Install all other dependencies using pip: ```bash pip install -r requirements.txt ``` c.,Install all other dependencies using pip: ```bash pip install -r requirements.txt ``` c.,Install all other dependencies using pip: ```bash pip install -r requirements.txt ``` c.,../results/deepseek-chat/prompt-0/zzz_kshitij3112_evpsnet_main_README.md.tsv\e915cf8d.txt,1.0
10,Install EfficientNet implementation ```bash cd efficientNet python setup.py develop ``` d.,Install <PROJECT>EfficientNet</PROJECT> implementation ```bash cd <PROJECT>efficientNet</PROJECT> <PROGLANG>python</PROGLANG> setup.py develop ``` d.,Install EfficientNet implementation ```bash cd efficientNet python setup.py develop ``` d.,Install <SOFTWARE>EfficientNet</SOFTWARE> implementation ```bash cd efficientNet python setup.py develop ``` d.,../results/deepseek-chat/prompt-0/zzz_kshitij3112_evpsnet_main_README.md.tsv\1c9e92f4.txt,1.0
